,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship_beforesplit,relationship1,relationship2,relationship3,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
344,2018.0,31370,1,0,0,6.0,0.0,57857.14285714286,,4.0,2,64,6,11,"1,2,4",2,"8,2,12",5,5.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,31370,,,,,,,,,,,2,,,8,2,12,,,,,,,,,,,,,,
346,2018.0,32010,1,0,0,3.0,0.0,50000.0,,4.0,2,54,7,11,"2,6",1,"8,3,14",3,3.0,,,,1.0,,,,1.0,,,,,,,,,,,32010,,,,,,,,,,,1,,,8,3,14,,,,,,,,,,,,,,
347,2018.0,38350,1,1,1,4.0,0.0,150000.0,,4.0,1,61,7,11,"1,2,7",1,"2,5,6",3,3.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,38350,,,,,,,,,,,1,,,2,5,6,1.0,,,,,,,,,,,,,
348,2018.0,38050,1,1,1,3.0,0.0,145161.29032258064,,4.0,1,45,7,11,"1,2,6",1,"1,12,8",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,38050,,,,,,,,,,,1,,,1,12,8,1.0,,,,,,,,,,,,,
349,2018.0,32330,1,1,1,11.0,5.0,94736.84210526316,,4.0,2,31,8,11,6,1,"9,2,5","1,2",1.0,2.0,,,,,,,1.0,,,,,,,,,,,32330,,,,,,,,,,,1,,,9,2,5,1.0,,,,,,,,,,,,,
351,2018.0,34380,1,1,1,20.0,2.0,122093.02325581394,,4.0,2,40,8,11,"2,6,17",1,"1,2",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,34380,,,,,,,,,,,1,,,1,2,,1.0,,,,,,,,,,,,,
352,2018.0,21090,1,2,"1,3",5.0,0.0,288679.24528301886,,4.0,2,28,8,11,"2,3,6",2,"5,1",3,3.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,21090,,,,,,,,,,,2,,,5,1,,1.0,3.0,,,,,,,,,,,,
353,2018.0,32030,1,1,1,4.0,2.0,195000.0,,4.0,1,38,8,11,"1,2,6",1,"2,5",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,2,5,,1.0,,,,,,,,,,,,,
354,2018.0,31270,1,0,0,2.0,0.0,50000.0,,4.0,1,61,8,11,1,"2,5","4,2",3,3.0,,,1.0,,,,,,,,,,,,,,,,31270,,,,,,,,,,,2,5,,4,2,,,,,,,,,,,,,,,
355,2018.0,34380,1,1,1,10.0,2.0,178909.09090909085,,4.0,1,40,8,11,6,1,"1,3,6",1,1.0,,,,,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,1,3,6,1.0,,,,,,,,,,,,,
358,2018.0,31190,1,0,0,4.0,0.0,120000.0,,4.0,1,16,8,11,5,6,11,3,3.0,,,,,,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,6,,,11,,,,,,,,,,,,,,,,
359,2018.0,25040,1,0,0,5.0,0.0,130000.0,,4.0,2,64,8,11,"1,6",1,"2,5,8",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,25040,,,,,,,,,,,1,,,2,5,8,,,,,,,,,,,,,,
360,2018.0,22070,1,1,1,4.0,0.0,162000.0,,4.0,1,24,8,11,"1,6",1,"5,2",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,22070,,,,,,,,,,,1,,,5,2,,1.0,,,,,,,,,,,,,
361,2018.0,31270,1,0,0,8.0,0.0,100000.0,,4.0,2,19,8,11,"3,6",8,"5,12",3,3.0,,,,,1.0,,,1.0,,,,,,,,,,,31270,,,,,,,,,,,8,,,5,12,,,,,,,,,,,,,,,
362,2018.0,21090,1,1,1,4.0,2.0,250000.0,,4.0,1,46,8,11,"1,3,9",1,"5,14,1",1,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,21090,,,,,,,,,,,1,,,5,14,1,1.0,,,,,,,,,,,,,
363,2018.0,23010,1,1,11,4.0,0.0,300000.0,,4.0,1,34,6,11,"6,16","5,4,10","1,5",3,3.0,,,,,,,,1.0,,,,,,,,,1.0,,23010,,,,,,,,,,,5,4,10,1,5,,11.0,,,,,,,,,,,,,
364,2018.0,37020,1,1,1,30.0,0.0,252000.0,,4.0,1,56,6,11,"1,6,11",7,"2,5,7",5,5.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,37020,,,,,,,,,,,7,,,2,5,7,1.0,,,,,,,,,,,,,
365,2018.0,31150,1,0,0,5.0,0.0,200000.0,,4.0,2,73,4,11,"2,6",5,"11,3,9",3,3.0,,,,1.0,,,,1.0,,,,,,,,,,,31150,,,,,,,,,,,5,,,11,3,9,,,,,,,,,,,,,,
367,2018.0,31270,1,0,0,2.0,0.0,75000.0,,4.0,1,30,4,11,"1,6",1,"3,1,4",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,31270,,,,,,,,,,,1,,,3,1,4,,,,,,,,,,,,,,
368,2018.0,31270,1,0,0,5.0,0.0,80000.0,,4.0,2,64,12,11,"1,2,6,7",1,"8,4",5,5.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,31270,,,,,,,,,,,1,,,8,4,,,,,,,,,,,,,,,
369,2018.0,31280,1,1,1,3.0,1.0,148717.9487179487,,4.0,1,37,12,11,"1,6,9",1,"4,5,1",1,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,31280,,,,,,,,,,,1,,,4,5,1,1.0,,,,,,,,,,,,,
370,2018.0,31070,1,1,1,4.0,0.0,147368.42105263157,,4.0,2,27,12,11,"1,2,7",1,"5,11",3,3.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,31070,,,,,,,,,,,1,,,5,11,,1.0,,,,,,,,,,,,,
371,2018.0,32060,1,1,1,3.0,0.0,204000.0,,4.0,2,31,4,11,"2,6,11",1,"5,2,8",3,3.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,32060,,,,,,,,,,,1,,,5,2,8,1.0,,,,,,,,,,,,,
372,2018.0,31370,1,0,0,2.0,0.0,60000.0,,4.0,2,54,4,11,"1,2,6,11",1,"4,12,3",1,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,31370,,,,,,,,,,,1,,,4,12,3,,,,,,,,,,,,,,
373,2018.0,31150,1,0,0,4.0,0.0,55000.0,,4.0,2,71,4,11,"1,2",5,"1,8,3",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,31150,,,,,,,,,,,5,,,1,8,3,,,,,,,,,,,,,,
375,2018.0,31200,1,0,0,2.0,0.0,70000.0,,4.0,1,28,4,11,"1,6","5,10","4,3,11",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,31200,,,,,,,,,,,5,10,,4,3,11,,,,,,,,,,,,,,
376,2018.0,23310,1,0,0,4.0,0.0,120000.0,,4.0,2,54,11,11,"1,2,6",1,"3,2,4",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,23310,,,,,,,,,,,1,,,3,2,4,,,,,,,,,,,,,,
377,2018.0,31280,1,1,1,4.0,0.0,200000.0,,4.0,1,56,11,11,"4,9,11",1,6,1,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,31280,,,,,,,,,,,1,,,6,,,1.0,,,,,,,,,,,,,
378,2018.0,33350,1,1,1,4.0,2.0,88888.88888888888,,4.0,2,43,11,11,"1,2,6",1,"3,4,11",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,33350,,,,,,,,,,,1,,,3,4,11,1.0,,,,,,,,,,,,,
379,2018.0,31010,1,0,0,5.0,0.0,100000.0,,4.0,2,17,11,11,"3,6,17","2,5","4,9",3,3.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,31010,,,,,,,,,,,2,5,,4,9,,,,,,,,,,,,,,,
380,2018.0,31370,1,1,1,3.0,1.0,150000.0,,4.0,1,38,11,11,"1,2,3",1,"6,2,4",1,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,31370,,,,,,,,,,,1,,,6,2,4,1.0,,,,,,,,,,,,,
381,2018.0,31220,1,1,1,4.0,2.0,150289.01734104048,,4.0,2,37,10,11,"1,6",1,"3,14,4",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,31220,,,,,,,,,,,1,,,3,14,4,1.0,,,,,,,,,,,,,
382,2018.0,32340,1,1,1,4.0,0.0,240000.0,,4.0,2,55,10,11,"1,17",1,"5,14",3,3.0,,,1.0,,,,,,,,,,,,,,,1.0,32340,,,,,,,,,,,1,,,5,14,,1.0,,,,,,,,,,,,,
383,2018.0,31210,1,1,1,4.0,2.0,171548.11715481168,,4.0,1,44,10,11,"1,9,11",1,"2,5,3",1,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,31210,,,,,,,,,,,1,,,2,5,3,1.0,,,,,,,,,,,,,
384,2018.0,31270,1,0,0,2.0,0.0,55000.0,,4.0,1,47,4,11,"1,2",1,"2,4,9",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31270,,,,,,,,,,,1,,,2,4,9,,,,,,,,,,,,,,
385,2018.0,23040,1,0,0,3.0,0.0,100000.0,,4.0,2,27,4,11,"3,6,17","5,10","3,1,5",3,3.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,23040,,,,,,,,,,,5,10,,3,1,5,,,,,,,,,,,,,,
386,2018.0,38110,1,1,11,4.0,0.0,152990.0497512438,,4.0,2,19,4,11,"1,6,11","2,10","2,8,5",3,3.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,38110,,,,,,,,,,,2,10,,2,8,5,11.0,,,,,,,,,,,,,
387,2018.0,31370,1,1,11,2.0,0.0,232131.1475409836,,4.0,1,28,4,11,"2,6,11",5,"4,2,3",3,3.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,31370,,,,,,,,,,,5,,,4,2,3,11.0,,,,,,,,,,,,,
388,2018.0,35010,1,1,11,3.0,0.0,204000.0,,4.0,2,28,1,11,"4,6,9","6,2,10","2,14,10",3,3.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,35010,,,,,,,,,,,6,2,10,2,14,10,11.0,,,,,,,,,,,,,
389,2018.0,23310,1,1,1,4.0,0.0,121568.6274509804,,4.0,1,48,1,11,"1,6",1,"6,12,5",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,23310,,,,,,,,,,,1,,,6,12,5,1.0,,,,,,,,,,,,,
390,2018.0,32010,1,0,0,4.0,0.0,112000.0,,4.0,2,19,1,11,"1,2,16","2,10","5,8,4",3,3.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,32010,,,,,,,,,,,2,10,,5,8,4,,,,,,,,,,,,,,
391,2018.0,31370,1,1,1,2.0,0.0,90930.23255813953,,4.0,1,28,1,11,"2,6",1,"8,4,1",3,3.0,,,,1.0,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,8,4,1,1.0,,,,,,,,,,,,,
392,2018.0,34380,1,1,1,4.0,0.0,240000.0,,4.0,1,56,8,11,"1,2,3",1,"5,2",1,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,34380,,,,,,,,,,,1,,,5,2,,1.0,,,,,,,,,,,,,
393,2018.0,32030,1,1,1,4.0,2.0,200000.0,,4.0,2,35,8,11,"1,4,6",1,"2,12",1,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,2,12,,1.0,,,,,,,,,,,,,
394,2018.0,31370,1,1,1,2.0,0.0,200000.0,,4.0,1,30,8,11,"3,6",2,"2,9,5",3,3.0,,,,,1.0,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,2,,,2,9,5,1.0,,,,,,,,,,,,,
395,2018.0,23010,1,0,0,4.0,0.0,100000.0,,4.0,1,71,8,11,"1,6","2,1","8,9,2",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,23010,,,,,,,,,,,2,1,,8,9,2,,,,,,,,,,,,,,
396,2018.0,31370,1,0,0,5.0,0.0,90000.0,,4.0,2,56,8,11,6,1,"5,1,14",3,3.0,,,,,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,5,1,14,,,,,,,,,,,,,,
397,2018.0,32060,1,1,11,4.0,0.0,227796.6101694916,,4.0,1,18,12,11,"1,6",2,"2,1",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,32060,,,,,,,,,,,2,,,2,1,,11.0,,,,,,,,,,,,,
398,2018.0,32340,1,1,1,4.0,2.0,198387.0967741936,,4.0,2,36,12,11,"1,3,4,12",1,"1,5",1,1.0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,32340,,,,,,,,,,,1,,,1,5,,1.0,,,,,,,,,,,,,
399,2018.0,31270,1,0,0,4.0,0.0,82352.94117647059,,4.0,2,54,12,11,"1,6,7",1,"5,3",4,4.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,31270,,,,,,,,,,,1,,,5,3,,,,,,,,,,,,,,,
400,2018.0,34380,1,1,1,4.0,0.0,200000.0,,4.0,1,47,12,11,"1,2,6,11",1,"11,5","1,3",1.0,3.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,34380,,,,,,,,,,,1,,,11,5,,1.0,,,,,,,,,,,,,
402,2018.0,37420,1,1,11,2.0,0.0,60000.0,,4.0,2,35,5,11,"1,2",1,"8,6,9",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,37420,,,,,,,,,,,1,,,8,6,9,11.0,,,,,,,,,,,,,
403,2018.0,34030,1,1,1,4.0,1.0,100000.0,,4.0,1,52,5,11,"5,6,11",1,"6,3,5",1,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,34030,,,,,,,,,,,1,,,6,3,5,1.0,,,,,,,,,,,,,
404,2018.0,37020,1,1,1,1.0,,160000.0,,4.0,1,27,5,11,"1,2","6,5","1,10,6",,,,,1.0,1.0,,,,,,,,,,,,,,,37020,,,,,,,,,,,6,5,,1,10,6,1.0,,,,,,,,,,,,,
405,2018.0,31240,1,0,0,4.0,0.0,40000.0,,3.0,1,48,5,11,2,1,"8,14",3,3.0,,,,1.0,,,,,,,,,,,,,,,31240,,,,,,,,,,,1,,,8,14,,,,,,,,,,,,,,,
406,2018.0,37010,1,1,1,4.0,0.0,95000.0,,3.0,2,25,5,11,"1,2,6",1,"8,1,11",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,37010,,,,,,,,,,,1,,,8,1,11,1.0,,,,,,,,,,,,,
407,2018.0,32060,1,0,0,4.0,0.0,124000.0,,4.0,1,46,2,11,"2,6",1,"2,9,5",4,4.0,,,,1.0,,,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,2,9,5,,,,,,,,,,,,,,
409,2018.0,37020,1,2,"1,3",1.0,,215000.0,,4.0,1,30,6,11,"1,4,6","2,6","9,6,8",,,,,1.0,,,1.0,,1.0,,,,,,,,,,,37020,,,,,,,,,,,2,6,,9,6,8,1.0,3.0,,,,,,,,,,,,
410,2018.0,31270,1,0,0,3.0,1.0,20000.0,,3.0,2,38,6,11,2,1,"1,8,4",1,1.0,,,,1.0,,,,,,,,,,,,,,,31270,,,,,,,,,,,1,,,1,8,4,,,,,,,,,,,,,,
411,2018.0,36460,1,1,11,5.0,0.0,216071.42857142852,,4.0,2,54,5,11,"1,16","7,4","12,6,1",3,3.0,,,1.0,,,,,,,,,,,,,,1.0,,36460,,,,,,,,,,,7,4,,12,6,1,11.0,,,,,,,,,,,,,
412,2018.0,32010,1,0,0,3.0,0.0,21000.0,,4.0,1,72,5,11,1,5,"9,14",3,3.0,,,1.0,,,,,,,,,,,,,,,,32010,,,,,,,,,,,5,,,9,14,,,,,,,,,,,,,,,
413,2018.0,31190,1,0,0,2.0,0.0,80000.0,,4.0,1,25,5,11,"5,6","5,6","12,14",3,3.0,,,,,,,1.0,1.0,,,,,,,,,,,31190,,,,,,,,,,,5,6,,12,14,,,,,,,,,,,,,,,
414,2018.0,31370,1,0,0,2.0,0.0,120000.0,,4.0,1,38,5,11,"1,2",1,"8,5,1",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31370,,,,,,,,,,,1,,,8,5,1,,,,,,,,,,,,,,
415,2018.0,31380,1,0,0,3.0,0.0,80000.0,,3.0,2,47,4,11,"2,6","1,6","12,9,3",3,3.0,,,,1.0,,,,1.0,,,,,,,,,,,31380,,,,,,,,,,,1,6,,12,9,3,,,,,,,,,,,,,,
416,2018.0,35010,1,0,0,2.0,0.0,80000.0,,4.0,1,38,4,11,"2,4","6,10","9,8,14",3,3.0,,,,1.0,,1.0,,,,,,,,,,,,,35010,,,,,,,,,,,6,10,,9,8,14,,,,,,,,,,,,,,
417,2018.0,31190,1,0,0,3.0,1.0,30000.0,,5.0,1,38,3,11,"1,5",1,"5,2,4",1,1.0,,,1.0,,,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,1,,,5,2,4,,,,,,,,,,,,,,
419,2018.0,31380,1,0,0,2.0,0.0,70000.0,,4.0,2,27,12,11,"2,9",1,"2,5,14",3,3.0,,,,1.0,,,,,,,1.0,,,,,,,,31380,,,,,,,,,,,1,,,2,5,14,,,,,,,,,,,,,,
420,2018.0,32060,1,1,1,3.0,0.0,200000.0,,4.0,2,51,12,11,"1,2,6",1,"1,5,2",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,1,5,2,1.0,,,,,,,,,,,,,
422,2018.0,31150,1,0,0,3.0,1.0,80000.0,,3.0,2,33,8,11,"1,2",1,"9,4,3",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31150,,,,,,,,,,,1,,,9,4,3,,,,,,,,,,,,,,
423,2018.0,31370,1,0,0,8.0,0.0,80000.0,,4.0,1,40,6,11,"1,2",1,"9,5,11",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,31370,,,,,,,,,,,1,,,9,5,11,,,,,,,,,,,,,,
424,2018.0,31130,1,0,0,3.0,0.0,81818.18181818182,,4.0,2,36,6,11,"1,2,16",1,"4,2,5",3,3.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,31130,,,,,,,,,,,1,,,4,2,5,,,,,,,,,,,,,,
425,2018.0,32060,1,2,1,6.0,2.0,236363.63636363632,,5.0,2,48,8,11,"1,2,3",1,"8,2,1","1,3",1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,32060,,,,,,,,,,,1,,,8,2,1,1.0,1.0,,,,,,,,,,,,
426,2018.0,99999,1,3,"1,3,4",5.0,0.0,800000.0,,4.0,1,37,8,11,"1,5,9,15","3,8","2,11,1",3,3.0,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,99999,,,,,,,,,,,3,8,,2,11,1,1.0,3.0,4.0,,,,,,,,,,,
427,2018.0,31370,1,0,0,5.0,0.0,50000.0,,4.0,2,70,6,11,"1,2",1,"9,2,1",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31370,,,,,,,,,,,1,,,9,2,1,,,,,,,,,,,,,,
428,2018.0,31380,1,0,0,7.0,0.0,7000.0,,4.0,2,49,6,11,"1,6",1,"4,5,2",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,31380,,,,,,,,,,,1,,,4,5,2,,,,,,,,,,,,,,
429,2018.0,31200,1,0,0,3.0,0.0,70000.0,,4.0,1,59,6,11,"1,2",1,"4,5,8",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31200,,,,,,,,,,,1,,,4,5,8,,,,,,,,,,,,,,
430,2018.0,37010,1,1,1,4.0,0.0,200000.0,,4.0,1,28,12,11,3,1,"11,8,9",3,3.0,,,,,1.0,,,,,,,,,,,,,,37010,,,,,,,,,,,1,,,11,8,9,1.0,,,,,,,,,,,,,
431,2018.0,32310,1,1,1,6.0,0.0,144932.43243243243,,4.0,1,46,12,11,"1,2,7",1,"14,1,11",3,3.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,32310,,,,,,,,,,,1,,,14,1,11,1.0,,,,,,,,,,,,,
433,2018.0,32070,1,1,1,4.0,0.0,160000.0,,5.0,1,27,5,11,"1,2,6",1,"2,11,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32070,,,,,,,,,,,1,,,2,11,1,1.0,,,,,,,,,,,,,
434,2018.0,31080,1,0,0,4.0,0.0,10000.000000000002,,4.0,2,59,6,11,3,5,"14,4,5",3,3.0,,,,,1.0,,,,,,,,,,,,,,31080,,,,,,,,,,,5,,,14,4,5,,,,,,,,,,,,,,
435,2018.0,32340,1,2,1,2.0,0.0,200000.0,,4.0,2,38,6,11,"6,9",1,"1,2",3,3.0,,,,,,,,1.0,,,1.0,,,,,,,,32340,,,,,,,,,,,1,,,1,2,,1.0,1.0,,,,,,,,,,,,
436,2018.0,"32310,32310",2,"1,1",1,10.0,0.0,150000.0,,5.0,2,56,6,11,"1,6",1,"2,3,5",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,32310,32310.0,,,,,,,,,,1,,,2,3,5,1.0,1.0,,,,,,,,,,,,
437,2018.0,34380,1,1,1,4.0,1.0,170000.0,,4.0,2,43,7,11,"1,6,15",1,"2,8,9",1,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,34380,,,,,,,,,,,1,,,2,8,9,1.0,,,,,,,,,,,,,
438,2018.0,"31350,33370",2,"3,1",11,2.0,0.0,51000.0,,5.0,1,68,3,11,"1,6",1,"3,1,14",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,31350,33370.0,,,,,,,,,,1,,,3,1,14,11.0,11.0,11.0,11.0,,,,,,,,,,
439,2018.0,39010,1,2,"1,3",4.0,0.0,356969.69696969696,,4.0,2,26,2,11,"4,6,11","2,3","2,14,6",3,3.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,39010,,,,,,,,,,,2,3,,2,14,6,1.0,3.0,,,,,,,,,,,,
440,2018.0,32060,1,1,1,4.0,1.0,175000.0,,4.0,1,46,2,11,"1,4,6",1,"6,2,8",1,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,6,2,8,1.0,,,,,,,,,,,,,
441,2018.0,34050,1,0,0,2.0,0.0,80000.0,,4.0,1,68,2,11,"1,2,11",1,"9,8,4",1,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,34050,,,,,,,,,,,1,,,9,8,4,,,,,,,,,,,,,,
442,2018.0,33380,1,1,11,4.0,0.0,163000.0,,4.0,1,53,3,11,"1,2,6",1,"1,9,2",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,33380,,,,,,,,,,,1,,,1,9,2,11.0,,,,,,,,,,,,,
443,2018.0,38050,1,2,11,4.0,0.0,250000.0,,5.0,1,55,4,11,"1,2,6,11",1,"2,1,8",4,4.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,38050,,,,,,,,,,,1,,,2,1,8,11.0,11.0,,,,,,,,,,,,
444,2018.0,23310,1,1,1,6.0,1.0,143000.0,,5.0,2,46,4,11,"2,4,6",1,"1,4,3","1,2",1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,23310,,,,,,,,,,,1,,,1,4,3,1.0,,,,,,,,,,,,,
445,2018.0,31190,1,0,0,3.0,1.0,83333.33333333333,,4.0,1,38,4,11,"3,5",1,"3,4",1,1.0,,,,,1.0,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,1,,,3,4,,,,,,,,,,,,,,,
446,2018.0,23310,1,0,0,3.0,0.0,61250.0,,4.0,1,62,9,11,"1,2,6",1,"2,8,4",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,23310,,,,,,,,,,,1,,,2,8,4,,,,,,,,,,,,,,
447,2018.0,99999,1,2,11,4.0,0.0,179723.5023041475,,4.0,1,37,9,11,"1,2,6",1,"2,1,11",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,99999,,,,,,,,,,,1,,,2,1,11,11.0,11.0,,,,,,,,,,,,
448,2018.0,31370,1,1,1,4.0,0.0,83606.55737704919,,5.0,2,57,9,11,"1,2,6",1,"4,2,5","1,2",1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,4,2,5,1.0,,,,,,,,,,,,,
449,2018.0,37090,1,2,1,7.0,2.0,125263.15789473684,,4.0,1,44,8,11,"1,2,6",1,"6,9,11",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,37090,,,,,,,,,,,1,,,6,9,11,1.0,1.0,,,,,,,,,,,,
450,2018.0,31370,1,2,1,4.0,0.0,126063.82978723403,,4.0,2,32,8,11,"1,2,6",1,"14,9,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,14,9,1,1.0,1.0,,,,,,,,,,,,
451,2018.0,34030,1,2,11,6.0,2.0,114527.027027027,,4.0,1,70,8,11,"1,2,6",1,"4,1,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,4,1,14,11.0,11.0,,,,,,,,,,,,
452,2018.0,31190,1,0,0,2.0,0.0,46153.84615384615,,4.0,1,19,8,11,"5,6",6,"2,9,14",3,3.0,,,,,,,1.0,1.0,,,,,,,,,,,31190,,,,,,,,,,,6,,,2,9,14,,,,,,,,,,,,,,
453,2018.0,32030,1,2,1,4.0,0.0,172527.47252747254,,5.0,2,55,8,11,"1,2,6",1,"6,8,9",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,6,8,9,1.0,1.0,,,,,,,,,,,,
454,2018.0,21090,1,1,1,8.0,0.0,168115.9420289855,,4.0,2,48,11,11,"6,9",1,"2,9,11","1,2",1.0,2.0,,,,,,,1.0,,,1.0,,,,,,,,21090,,,,,,,,,,,1,,,2,9,11,1.0,,,,,,,,,,,,,
455,2018.0,33020,1,1,1,3.0,0.0,84000.00000000001,,4.0,2,62,1,11,"6,7",1,"2,8,5",1,1.0,,,,,,,,1.0,1.0,,,,,,,,,,33020,,,,,,,,,,,1,,,2,8,5,1.0,,,,,,,,,,,,,
456,2018.0,32310,1,1,1,4.0,0.0,162182.30563002676,,4.0,1,28,1,11,"1,3",1,"5,4,12",3,3.0,,,1.0,,1.0,,,,,,,,,,,,,,32310,,,,,,,,,,,1,,,5,4,12,1.0,,,,,,,,,,,,,
457,2018.0,37010,1,2,11,4.0,1.0,155000.00000000003,,4.0,2,46,1,11,"1,2,6",1,"2,8,1",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,37010,,,,,,,,,,,1,,,2,8,1,11.0,11.0,,,,,,,,,,,,
458,2018.0,32340,1,1,1,4.0,1.0,162051.5021459227,,4.0,1,47,1,11,"3,6",1,"6,9",1,1.0,,,,,1.0,,,1.0,,,,,,,,,,,32340,,,,,,,,,,,1,,,6,9,,1.0,,,,,,,,,,,,,
460,2018.0,32340,1,1,1,8.0,2.0,180226.70025188915,,5.0,1,36,2,11,3,1,"1,12,9","1,2",1.0,2.0,,,,1.0,,,,,,,,,,,,,,32340,,,,,,,,,,,1,,,1,12,9,1.0,,,,,,,,,,,,,
