,place_info,x,y,target
12305,황금꽃식물원,128.674466948234,35.9563417950712,"축제, 관광"
12306,관음암,126.615594839946,34.4706978253816,"축제, 관광"
12307,성륜사,127.120873229156,35.2969988111745,"힐링, 호캉스"
12308,북한산둘레길,126.996467879761,37.7216742057931,"힐링, 호캉스"
12309,고촌주말농장,126.776628791678,37.6010496230032,액티비티
12310,정남염소농장,128.878887100885,35.8847178555193,액티비티
12311,통일기원사,127.236654989871,37.554460742595,"힐링, 호캉스"
12312,예현지,128.432150084329,35.6362189069757,"힐링, 호캉스"
12313,상동제,127.256007175642,34.6137098137363,"힐링, 호캉스"
12314,자원사,127.087649120105,34.7707009811613,"힐링, 호캉스"
12315,옥화9경,127.691733860587,36.6076812068163,"힐링, 호캉스"
12316,노화건강테마촌,126.577328948342,34.1909169562215,"힐링, 호캉스"
12317,해양광장전망대,126.601749404374,37.4555904227405,"힐링, 호캉스"
12318,광주송정떡갈비골목,126.795037987695,35.1388316174871,"식도락, 맛집투어"
12319,정천면망향의광장전망대,127.483604663876,35.9008572643993,"축제, 관광"
12320,국화도해수욕장,126.557591147184,37.0626960938302,액티비티
12321,법왕사,127.754660287693,36.3790859694821,"힐링, 호캉스"
12322,한지꿀잠,127.151005653193,35.8166751723823,"힐링, 호캉스"
12323,미륵암,127.591020850299,36.6759142874576,"힐링, 호캉스"
12324,관음사,128.118208206916,36.8151035189622,"힐링, 호캉스"
12325,도리산전망대,126.004942443728,34.328330721378,액티비티
12326,청목수목원,129.066498005285,35.1690987073172,"축제, 관광"
12327,무위선원,129.374357691761,36.0200748440777,"힐링, 호캉스"
12328,구봉산전망대카페거리,127.776815002228,37.8922740258657,"식도락, 맛집투어"
12329,절물자연휴양림녹차밭,126.624532441696,33.4393272157226,"축제, 관광"
12330,용주사,128.555012628308,35.5657276704659,"힐링, 호캉스"
12331,옥련암,127.158633708306,36.0806025807831,"힐링, 호캉스"
12332,천사랑,127.516339786366,36.6227929371779,"식도락, 맛집투어"
12333,수불사,127.088657966932,38.0403700587532,"힐링, 호캉스"
12334,천운사,127.061374885465,37.6741161349405,"힐링, 호캉스"
12335,약사암,129.053393638612,37.2475771047982,"힐링, 호캉스"
12336,구룡사,128.917934525659,36.6493229003774,"힐링, 호캉스"
12337,청룡사,129.040400266733,37.2273860952174,"힐링, 호캉스"
12338,석문사,128.631878953099,36.8214485596505,"힐링, 호캉스"
12339,해동사,129.408106237033,36.074502882364,"힐링, 호캉스"
12340,지장암,128.006538922598,36.1322242948961,"힐링, 호캉스"
12341,법화사,128.354086327598,35.9090074112724,"힐링, 호캉스"
12342,묘봉암,128.753909838905,35.9920991123767,"힐링, 호캉스"
12343,벽암사,128.776521527001,35.9723335294063,"힐링, 호캉스"
12344,천성사,128.781064246518,35.9727448893988,"힐링, 호캉스"
12345,대각사,128.327771654166,36.0868541751536,"힐링, 호캉스"
12346,지묵정사,128.476704594002,35.5352994749839,"힐링, 호캉스"
12347,원광사,127.325722898417,36.3874338024689,"힐링, 호캉스"
12348,수명사,128.54635383554,35.846891741623,"힐링, 호캉스"
12349,보광사,126.965059240399,35.9410746574186,"힐링, 호캉스"
12350,신불사,127.842742529816,36.0169883418438,"힐링, 호캉스"
12351,만덕사,126.913438073972,35.1273568590718,"힐링, 호캉스"
12352,정법사,128.38958720331,35.2809066111213,"힐링, 호캉스"
12353,연화사,126.819386200706,35.8571474838174,"힐링, 호캉스"
12354,관음사,127.761709038422,35.1216947734837,"힐링, 호캉스"
12355,안정사,127.825450575157,35.1076809189299,"힐링, 호캉스"
12356,용봉사,128.805325620386,35.5251828633301,"힐링, 호캉스"
12357,천왕사,128.301799889913,35.0248406599215,"힐링, 호캉스"
12358,신대산전망터,126.340886060782,33.9547218997772,"힐링, 호캉스"
12359,도선사,129.08305257964,35.5349016995043,"힐링, 호캉스"
12360,해인선원,129.139945834533,35.1684739866823,"힐링, 호캉스"
12361,동백동산,126.71487273148,33.5110043221084,"힐링, 호캉스"
12362,한옥마을정와빛축제,126.836820051254,37.7070078864127,"축제, 관광"
12363,향운사,129.274877191058,35.4199811427523,"힐링, 호캉스"
12364,가시리국산화풍력발전단지,126.733893852188,33.3901624605056,"힐링, 호캉스"
12365,횡성호수,128.06862447694,37.54985272713,"힐링, 호캉스"
12366,구연사,126.726233811144,35.2472602060863,"힐링, 호캉스"
12367,세계음식특화거리,126.993378149016,37.5349915318062,"식도락, 맛집투어"
12368,청송암,129.101996705052,35.2209683790677,"힐링, 호캉스"
12369,포항스틸아트페스티벌,129.369102751721,36.0109499988818,"축제, 관광"
12370,울산배축제,129.284081317288,35.5280074782222,"축제, 관광"
12371,평택코스튬플레이페스티벌,127.047277406902,36.9605954714301,"축제, 관광"
12372,신라의달밤165리걷기대회,129.21560764713,35.8594990921871,"축제, 관광"
12373,음악불꽃크루즈,126.601604708999,37.4557393966175,"축제, 관광"
12374,동광사,129.360442994343,35.6270044664227,"힐링, 호캉스"
12375,서울상회,129.083812992353,36.4383293944077,"식도락, 맛집투어"
12376,만경강달빛축제,127.261734883856,35.9893303849849,"축제, 관광"
12377,백운산고로쇠약수제,127.616728606668,35.0916550604086,"축제, 관광"
12378,쁘띠프랑스유럽동화나라축제,127.490268211509,37.715094460962,"축제, 관광"
12379,평화누리길자전거투어IN연천,127.017966847523,38.0511182953079,"축제, 관광"
12380,창무국제공연예술제,127.003035307119,37.5812293159513,"축제, 관광"
12381,허브빌리지백합축제,127.004822244576,38.0891349733767,"축제, 관광"
12382,봉양자두밸리축제,128.578887845641,36.3003040108173,"축제, 관광"
12383,울릉도오징어축제,130.909679556807,37.4958832214226,"축제, 관광"
12384,서울국제대안영상예술페스티벌,126.928037628393,37.5564511393753,"축제, 관광"
12385,한국민속촌500얼음땡,127.120302186667,37.2594729275172,"축제, 관광"
12386,칠포재즈페스티벌,129.399723496781,36.1323285284573,"축제, 관광"
12387,용인어린이천문대,127.128777623153,37.249440911818,"힐링, 호캉스"
12388,영통사,127.381469799857,36.3220036927688,"힐링, 호캉스"
12389,중앙휴양지,127.493744546335,37.9197593277906,액티비티
12390,정글주애바나나,126.648433544405,35.2277049205265,"축제, 관광"
12391,밤고을,127.189806630837,36.4475594342406,액티비티
12392,양산해변,126.004981098082,34.8627382154043,액티비티
12393,남양해변,130.805943695699,37.4827401091118,액티비티
12394,산토끼농촌교육농장,128.610720808892,35.4267203350548,액티비티
12395,남양사,126.805735554019,37.2002463945485,"힐링, 호캉스"
12396,유지사,127.443314669527,38.2359893982833,"힐링, 호캉스"
12397,보경사,128.990180416617,35.1046947010677,"힐링, 호캉스"
12398,해탈선원,127.106701947925,37.6109332869219,"힐링, 호캉스"
12399,반야사,129.311577819786,35.4401560051667,"힐링, 호캉스"
12400,관음사,126.662849745791,37.4519554142731,"힐링, 호캉스"
12401,원각사,126.685193243854,37.4388609092324,"힐링, 호캉스"
12402,승천사,127.215576104365,36.7212803047483,"힐링, 호캉스"
12403,지암정사,127.011355074903,36.7834150649913,"힐링, 호캉스"
12404,대은사,126.921877549122,37.6246985256978,"힐링, 호캉스"
12405,용봉사,126.95188049092,37.3174041338395,"힐링, 호캉스"
12406,보정사,127.057677785269,37.7552268028151,"힐링, 호캉스"
12407,충용사,128.636909790476,38.0675993958176,"힐링, 호캉스"
12408,자비사,127.201283016754,37.5406138338868,"힐링, 호캉스"
12409,백련사,127.176696407441,37.4707016318808,"힐링, 호캉스"
12410,대전선원,127.379092460439,36.3245977614573,"힐링, 호캉스"
12411,지장사,126.927578719322,37.4822859450977,"힐링, 호캉스"
12412,만불선원,127.419396408514,36.3280989860711,"힐링, 호캉스"
12413,해원정사,126.66599888391,37.4525372377656,"힐링, 호캉스"
12414,현봉사,126.916382482573,37.5688273448453,"힐링, 호캉스"
12415,백운사,129.156321098878,35.4687011931236,"힐링, 호캉스"
12416,승법사,126.951653568551,37.5963907914609,"힐링, 호캉스"
12417,경천사,127.010090856838,37.625867322674,"힐링, 호캉스"
12418,대성사,127.727415254124,36.3775509947581,"힐링, 호캉스"
12419,대원사,128.387583074902,36.8800840247731,"힐링, 호캉스"
12420,지장본원사,129.093813352438,35.2141025897262,"힐링, 호캉스"
12421,동광사,127.528911331067,36.1801593784405,"힐링, 호캉스"
12422,도선사포교원,129.118443004867,35.1687636105527,"힐링, 호캉스"
12423,정각사,126.995902043548,36.7759279076765,"힐링, 호캉스"
12424,소백산자연휴양림,128.467245213914,37.060668040604,"축제, 관광"
12425,한방맛집거리,128.212083983624,37.145713688469,"식도락, 맛집투어"
12426,한골사과농장,129.176611192561,36.6488423685501,액티비티
12427,수룡산림욕장,127.797023249681,37.069270035834,"축제, 관광"
12428,강언덕도농교류체험관,127.61364364667,37.6783637353948,"힐링, 호캉스"
12429,맘맘스,127.28321145735,36.8683858581616,"힐링, 호캉스"
12430,천생산성유아숲체험원,128.44809923852,36.1040421062588,"축제, 관광"
12431,작업장학교살이,127.416251446954,35.7732210222984,"힐링, 호캉스"
12432,대전광역시119시민체험센터,127.371895872335,36.3089616959836,"힐링, 호캉스"
12433,사진입체영화센터,127.387974221771,36.3473269269866,"힐링, 호캉스"
12434,비상대비체험관,126.978462056133,37.537336541904,"힐링, 호캉스"
12435,약초생활건강,128.159744551553,37.1436960979701,"힐링, 호캉스"
12436,인천로봇랜드(2023년12월예정),126.607357753243,37.5199785835287,액티비티
12437,학원관광농원,126.542004571544,35.3767231087955,액티비티
12438,앵무다움,127.095748380333,35.6550759271727,액티비티
12439,꿀벌나라테마공원,128.405140644779,36.0168623849711,액티비티
12440,한라산오등선원,126.530502526682,33.473956774495,"힐링, 호캉스"
12441,하동재첩특화마을,127.766794182933,35.058470522069,"식도락, 맛집투어"
12442,제주왕벚꽃축제,126.526144992348,33.5047131922389,"축제, 관광"
12443,형형색색달구벌관등놀이,128.559488766107,35.8451165807177,"축제, 관광"
12444,정선토속음식축제,128.668299354094,37.4498240916573,"축제, 관광"
12445,전통연희페스티벌,126.894041148819,37.5712114126962,"축제, 관광"
12446,가맥축제,127.124601421688,35.8373899056773,"축제, 관광"
12447,대전국제와인페스티벌,127.391663366427,36.375153096918,"축제, 관광"
12448,청옥산전망대,128.509998041299,37.4083285394753,"축제, 관광"
12449,서울국제작가축제,127.009402134562,37.5662634867412,"축제, 관광"
12450,은평한옥마을,126.939524384486,37.6412409681121,"식도락, 맛집투어"
12451,서울와우북페스티벌,126.921306643896,37.5518565356057,"축제, 관광"
12452,홍천인삼명품축제,127.893238606621,37.6893693812293,"축제, 관광"
12453,화성인삼축제,126.681755864887,37.1164358167053,"축제, 관광"
12454,창릉천코스모스축제,126.838800455049,37.5979680617685,"축제, 관광"
12455,고창핑크뮬리축제,126.626454921585,35.5026873634582,"축제, 관광"
12456,생태관광페스티벌,127.288149248703,36.3449887393878,"축제, 관광"
12457,월출산국화축제,126.686780875559,34.7914455379163,"축제, 관광"
12458,잭슨파이브,129.113128394589,35.1334339965629,액티비티
12459,석촌호수카페거리,127.106654173634,37.5105840922856,"식도락, 맛집투어"
12460,푸드에비뉴,126.316868511872,33.3061285122867,"식도락, 맛집투어"
12461,당항만간사지생태공원,128.365306026959,35.0211470277029,"힐링, 호캉스"
12462,자라섬남도백일홍축제,127.527189848603,37.8168763893025,"축제, 관광"
12463,산신암,126.451438451411,33.2849227334761,"힐링, 호캉스"
12464,강화빙어축제,126.443899308337,37.8000433980085,"축제, 관광"
12465,신사동가로수길,127.022833337817,37.5211583754796,"식도락, 맛집투어"
12466,울산웨딩거리,129.324840999476,35.5471290277557,"식도락, 맛집투어"
12467,현천마을산수유군락지,127.431795623231,35.3255795155925,"식도락, 맛집투어"
12468,월계마을산수유군락지,127.483737990135,35.3362100657719,"식도락, 맛집투어"
12469,청평호반매운탕촌,127.425184446792,37.7223951767499,"식도락, 맛집투어"
12470,춘궁동한식마을,127.193723629146,37.521695864997,"식도락, 맛집투어"
12471,닭똥집명물거리,128.618898456332,35.8828430667577,"식도락, 맛집투어"
12472,초량돼지갈비골목,129.040635130368,35.1186554763626,"식도락, 맛집투어"
12473,안면도꽃게거리,126.316800959849,36.5857462108714,"식도락, 맛집투어"
12474,누나의길,129.05366061882,35.1419163067789,"식도락, 맛집투어"
12475,섬진강벚꽃길,127.469676971219,35.1774419359951,"식도락, 맛집투어"
12476,남이장군로,126.958199282982,37.5367669664149,"힐링, 호캉스"
12477,정지용길,126.928621968583,37.6073076251036,"힐링, 호캉스"
12478,애국지사강근호길,129.162827896258,35.1875308103086,"힐링, 호캉스"
12479,호국4형제로,129.219320452882,35.6764689818596,"힐링, 호캉스"
12480,호국영웅김풍익길,127.109228729917,37.7716101560706,"힐링, 호캉스"
12481,임병직로,127.020692440815,36.2717120598808,"힐링, 호캉스"
12482,담양천년길,126.980724396003,35.3023772283428,"힐링, 호캉스"
12483,손원일로,128.654381926627,35.1532300603438,"힐링, 호캉스"
12484,대구단편영화제,128.589442061692,35.8706746699501,"축제, 관광"
12485,예쁜것은다좋아,126.717036526702,37.404296586244,"식도락, 맛집투어"
12486,기념품백화점,127.168575691438,37.706517966801,"식도락, 맛집투어"
12487,주사위,127.105429096958,37.3443907839526,"식도락, 맛집투어"
12488,네오플러스,126.898132371139,37.4662585905092,"식도락, 맛집투어"
12489,칡서갤러리,126.972309595899,37.5778614841489,"식도락, 맛집투어"
12490,의석공예마을,126.978436680218,37.5620017652312,"식도락, 맛집투어"
12491,옥석당,129.292008632629,35.8375292091621,"식도락, 맛집투어"
12492,사단녹색생활예술협회,128.34929181457,36.1204451155344,"식도락, 맛집투어"
12493,유리공주,126.424280059429,33.2411893775255,"식도락, 맛집투어"
12494,제주일상,126.668915333835,33.5406862885449,"식도락, 맛집투어"
12495,기념품점,128.57733729754,38.2135409139155,"식도락, 맛집투어"
12496,김포평화누리길3코스,126.66211204311,37.7009816315584,"힐링, 호캉스"
12497,능골산유아숲체험원,126.849690621805,37.5095955192352,"힐링, 호캉스"
12498,도리관광농원,126.672661701663,33.4339474015263,액티비티
12499,팔공산한티재,128.633183774738,36.0183078715563,"식도락, 맛집투어"
12500,보발재드라이브코스,128.47289371542,37.0364682122082,"식도락, 맛집투어"
12501,칠보사,126.929742768973,37.2871948853943,"힐링, 호캉스"
12502,성불사,127.197189630884,36.828248614695,"축제, 관광"
12503,반계저수지,126.787500489088,34.8508900649236,"힐링, 호캉스"
12504,대영저수지,127.481333248692,34.5018747309842,"힐링, 호캉스"
12505,이동후소류지,127.925204961404,35.0495796924493,"힐링, 호캉스"
12506,절골소류지,127.366589037837,36.4623422359345,"힐링, 호캉스"
12507,막전저수지,126.047920222726,34.5862486826076,"힐링, 호캉스"
12508,섬호소류지,127.920230523473,34.8270096767284,"힐링, 호캉스"
12509,대촌소류지,128.399769376548,34.9199592399479,"힐링, 호캉스"
12510,인두골저수지,126.824942709655,35.6424578579372,"힐링, 호캉스"
12511,대포소류지,128.593031526622,38.1715731104175,"힐링, 호캉스"
12512,지보소류지,127.634707405557,35.7558084646533,"힐링, 호캉스"
12513,상동지,126.290179281052,34.8772729234403,"힐링, 호캉스"
12514,중촌소류지,128.623527800639,34.9285453979216,"힐링, 호캉스"
12515,마전소류지,128.16662538073,35.3704980241318,"힐링, 호캉스"
12516,마전소류지,127.174633742097,35.2736750173719,"힐링, 호캉스"
12517,덕동제1소류지,128.577611946387,35.1464239243658,"힐링, 호캉스"
12518,매화못,128.993155476954,36.0034555361571,"힐링, 호캉스"
12519,장암저수지,128.480623245044,35.2849833629209,"힐링, 호캉스"
12520,수작골소류지,127.108975296439,36.3703780059187,"힐링, 호캉스"
12521,중보못,129.162197031918,35.4632486914824,"힐링, 호캉스"
12522,서포저수지,126.124178201473,37.2237106920945,"힐링, 호캉스"
12523,양지못,127.920038099365,37.7712774703288,"힐링, 호캉스"
12524,양지말저수지,127.719013830132,36.4475330972023,"힐링, 호캉스"
12525,선암저수지,129.329179749754,35.5160710973992,"힐링, 호캉스"
12526,가실소류지,128.217626213726,35.1502047963801,"힐링, 호캉스"
12527,소류지,126.27772100493,35.1269085028734,"힐링, 호캉스"
12528,소류지,127.349587328842,36.9032480379138,"힐링, 호캉스"
12529,기내들제,127.571252150658,36.9530789704225,"힐링, 호캉스"
12530,남암소류지,128.195987902072,35.510070743132,"힐링, 호캉스"
12531,큰골소류지,129.405467229485,36.4947810946338,"힐링, 호캉스"
12532,봉동저수지,126.589022850325,34.4405923046251,"힐링, 호캉스"
12533,봉림소류지,128.308419389378,34.9840439337349,"힐링, 호캉스"
12534,봉림소류지,128.668001931309,35.2578794697712,"힐링, 호캉스"
12535,큰못,126.746434753682,33.2905392290135,"힐링, 호캉스"
12536,봉산소류지,127.869713324561,35.8592877427313,"힐링, 호캉스"
12537,양촌소류지,127.430742392649,36.7341156317499,"힐링, 호캉스"
12538,양화소류지,127.186611785404,36.3277284882352,"힐링, 호캉스"
12539,연당저수지,128.514441263195,35.63747671358,"힐링, 호캉스"
12540,어두저수지,127.193828561511,35.7633879038992,"힐링, 호캉스"
12541,어령소류지,129.242091271002,36.1333399569923,"힐링, 호캉스"
12542,어전저수지,128.116927533342,35.3857727098753,"힐링, 호캉스"
12543,원안소류지,126.337806266514,36.4868449689096,"힐링, 호캉스"
12544,양화저수지,127.202825865964,35.9386657330212,"힐링, 호캉스"
12545,양정저수지,128.517485015712,35.2923606255366,"힐링, 호캉스"
12546,정지골못,128.040686223109,35.4826523019964,"힐링, 호캉스"
12547,불미못,128.544612710913,36.5193257791812,"힐링, 호캉스"
12548,붓골소류지,128.623514440426,34.9241603988625,"힐링, 호캉스"
12549,붓당골소류지,127.046412039045,35.6327373030297,"힐링, 호캉스"
12550,사기점저수지,126.499966242886,36.4755952871177,"힐링, 호캉스"
12551,궐곡저수지,126.896804441838,36.6927074384967,"힐링, 호캉스"
12552,시탄소류지,127.988806459164,37.3888489025858,"힐링, 호캉스"
12553,삼오2제,127.186074297002,35.2898951342748,"힐링, 호캉스"
12554,굴포소류지,127.939530449747,35.00999216925,"힐링, 호캉스"
12555,사점저수지,126.795384676994,36.5113738557051,"힐링, 호캉스"
12556,국골못,128.914979429167,36.5794243236984,"힐링, 호캉스"
12557,하양저수지,127.844432947127,35.4221379057823,"힐링, 호캉스"
12558,구루개소류지,127.185459727502,36.1194161297504,"힐링, 호캉스"
12559,구룡포소류지,128.261021225524,35.2935367383097,"힐링, 호캉스"
12560,삼괴정저수지,129.258927994372,36.0501025991242,"힐링, 호캉스"
12561,삼목골소류지,128.34895255363,35.3995200800445,"힐링, 호캉스"
12562,삼밭골못,129.335157536878,35.4109486583301,"힐링, 호캉스"
12563,신구저수지,127.752704482981,35.0108984999538,"힐링, 호캉스"
12564,한골못,128.718579226639,36.4135414726031,"힐링, 호캉스"
12565,동애못,128.062258274303,36.52630304492,"힐링, 호캉스"
12566,재공못,128.171859741255,37.0736095351247,"힐링, 호캉스"
12567,마산리저수지,126.282712643682,36.8257952197356,"힐링, 호캉스"
12568,모항저수지,126.128775976281,36.7640480753892,"힐링, 호캉스"
12569,자갑못,128.222586401643,35.7450630443636,"힐링, 호캉스"
12570,죽곡저수지,128.795832338175,35.2095415923148,"힐링, 호캉스"
12571,독금소류지,127.826481954902,35.478094417692,"힐링, 호캉스"
12572,수역저수지,127.186471417114,37.0979609785418,"힐링, 호캉스"
12573,중방못,128.605813416549,36.2667046140361,"힐링, 호캉스"
12574,중방소류지,128.585495820527,35.2948832651719,"힐링, 호캉스"
12575,톡골소류지,127.046141638975,36.2923200123332,"힐링, 호캉스"
12576,원골소류지,126.801358027517,36.4803258199872,"힐링, 호캉스"
12577,화장골소류지,127.766066288446,35.4845992300833,"힐링, 호캉스"
12578,서당골못,128.621987268568,36.5528124177406,"힐링, 호캉스"
12579,가복소류지,128.568016306121,35.5894087318255,"힐링, 호캉스"
12580,신흥소류지,126.996278152413,35.2722064721335,"힐링, 호캉스"
12581,외정1소류지,126.743267617394,35.4314799935319,"힐링, 호캉스"
12582,고마리골소류지,127.735363987199,35.6178326028707,"힐링, 호캉스"
12583,고사리저수지,127.65943277715,35.6653840049846,"힐링, 호캉스"
12584,용강구소류지,127.899024081723,34.9191469671656,"힐링, 호캉스"
12585,고잔저수지,126.909386502807,37.0677230735365,"힐링, 호캉스"
12586,고지못,128.665452610935,36.6779958905201,"힐링, 호캉스"
12587,앞들못,127.928700012793,35.5226795874559,"힐링, 호캉스"
12588,신촌소류지,127.910113246376,35.8701514678542,"힐링, 호캉스"
12589,한못,126.857029551562,33.4210891400799,"힐링, 호캉스"
12590,송골소류지,127.916125851773,35.4766742236598,"힐링, 호캉스"
12591,송도소류지,126.20583484687,35.0425600666711,"힐링, 호캉스"
12592,용포저수지,126.130322946423,34.7481483126246,"힐링, 호캉스"
12593,탑말저수지,129.245194148017,35.7926585389046,"힐링, 호캉스"
12594,월곡저수지,127.152206751979,36.5399361867797,"힐링, 호캉스"
12595,월계소류지,126.563914065679,36.2550940718141,"힐링, 호캉스"
12596,왕거소류지,126.513173834472,35.4755446588185,"힐링, 호캉스"
12597,헌못소류지,129.338958810717,36.1489772985009,"힐링, 호캉스"
12598,무송저수지,128.752751052297,35.2281025912897,"힐링, 호캉스"
12599,옥산저수지,126.58700269466,35.4043152570552,"힐링, 호캉스"
12600,양경산소류지,127.8290641109,35.031771759018,"힐링, 호캉스"
12601,소류지,129.29492710304,36.133303214235,"힐링, 호캉스"
12602,소류지,129.074391447912,36.6084065957717,"힐링, 호캉스"
12603,소류지,128.687194047297,36.1234855828103,"힐링, 호캉스"
12604,채지저수지,126.565364756181,34.7107225884589,"힐링, 호캉스"
12605,척지소류지,127.951021671188,35.4032785817128,"힐링, 호캉스"
12606,방개울저수지,127.449521609481,35.752509131099,"힐링, 호캉스"
12607,방골못,128.763323939218,35.8853200881719,"힐링, 호캉스"
12608,대명저수지,126.482318745873,34.6226015724603,"힐링, 호캉스"
12609,배초간못,129.231215753905,35.7222236953573,"힐링, 호캉스"
12610,술곡소류지,128.112374136676,35.4666411000922,"힐링, 호캉스"
12611,청산소류지,128.012646735608,35.40596716393,"힐링, 호캉스"
12612,율곡저수지,128.178709616885,35.6419516258715,"힐링, 호캉스"
12613,황정숲2저수지,128.282048483693,35.5370131176392,"힐링, 호캉스"
12614,축내저수지,126.920618092602,34.6867351837097,"힐링, 호캉스"
12615,노리저수지,128.135437021597,35.5203940757225,"힐링, 호캉스"
12616,노루골못,127.979869535828,36.4024991362546,"힐링, 호캉스"
12617,월정소류지,128.894853550191,36.1956996072132,"힐링, 호캉스"
12618,내와후편못,129.123729549371,35.6868719851569,"힐링, 호캉스"
12619,내삼지,128.804940739144,35.2507747867858,"힐링, 호캉스"
12620,춘천명동거리,127.727680785373,37.8797304781445,"식도락, 맛집투어"
12621,남산공원남산케이블카,126.983974415239,37.5566481157881,"축제, 관광"
12622,한라감귤체험농장,126.884484795812,33.4425402428285,"식도락, 맛집투어"
12623,공검지,128.162219018208,36.512400874661,"힐링, 호캉스"
12624,대성사,128.555331205129,35.843375904671,"축제, 관광"
12625,흥룡사,127.410341518114,38.0715651969145,"축제, 관광"
12626,금둔사,127.339642868529,34.9252209747682,"축제, 관광"
12627,청련사,126.448632079362,37.7456525283697,"힐링, 호캉스"
12628,봉은사,127.057459490976,37.5153904778227,"축제, 관광"
12629,흥천사,127.009244872141,37.5982487017458,"힐링, 호캉스"
12630,수리사,126.896875752131,37.3542433392582,"힐링, 호캉스"
12631,삼보사,127.605191767777,36.7481479067956,"힐링, 호캉스"
12632,천곡사,129.28666540063,36.0805055637154,"힐링, 호캉스"
12633,관음사,129.402343716233,36.5384158946639,"힐링, 호캉스"
12634,보문사,129.35438420506,36.2832095745464,"힐링, 호캉스"
12635,대광사,128.658465412818,35.1712968126549,"축제, 관광"
12636,옥천사,126.85628159758,34.4021538626002,"힐링, 호캉스"
12637,감로사,128.596715284964,35.8508217889595,"힐링, 호캉스"
12638,봉연사,126.638125405099,34.954438719967,"힐링, 호캉스"
12639,법화사,128.72095940931,35.1298585864483,"힐링, 호캉스"
12640,극락암,127.861646517501,34.8632465386629,"힐링, 호캉스"
12641,문천사,127.007460252187,37.425436057909,"힐링, 호캉스"
12642,성지사,129.338834666689,35.7202825877132,"힐링, 호캉스"
12643,여래사,127.315292500544,36.3598888971628,"힐링, 호캉스"
12644,칠성사,126.512380682268,35.2816632551089,"힐링, 호캉스"
12645,본원심인당,128.742359569205,35.644481661309,"힐링, 호캉스"
12646,백운사,127.616619511671,35.0915472283126,"힐링, 호캉스"
12647,심원사,129.280119567392,35.7791216124743,"힐링, 호캉스"
12648,약사사,129.073641205147,35.837378724107,"힐링, 호캉스"
12649,천왕사,127.018770255553,37.3890359168012,"힐링, 호캉스"
12650,울기등대,129.443012632988,35.4927789357752,"힐링, 호캉스"
12651,학생예술체험장,129.290059530329,35.92270379456,"힐링, 호캉스"
12652,수봉사,127.934336613346,36.2786584041213,"힐링, 호캉스"
12653,용문사,126.857915595839,37.5400245110264,"힐링, 호캉스"
12654,광덕사경덕암,128.311669105042,36.8618772651065,"힐링, 호캉스"
12655,법성사,128.8123713815,37.2191087074345,"힐링, 호캉스"
12656,성곡사,128.486913337911,37.5563550420554,"힐링, 호캉스"
12657,약천사,128.701117737319,37.3629726662725,"힐링, 호캉스"
12658,작은풀안해수욕장,126.256710148653,37.1708713823102,액티비티
12659,학암포해수욕장,126.203514585668,36.8979572618206,액티비티
12660,함덕해수욕장,126.670655812031,33.543780456695,액티비티
12661,사구미해수욕장,126.580643637201,34.3205240386954,액티비티
12662,삼정해수욕장,129.571089612065,36.0031873271608,액티비티
12663,실미해수욕장,126.403161819882,37.4037126993204,액티비티
12664,후정해수욕장,129.416195343497,37.0705656581573,액티비티
12665,아산온천관광지,126.982358191349,36.8538688999954,"축제, 관광"
12666,예림식물원,126.969412387301,35.1292271800683,"힐링, 호캉스"
12667,무량사,128.453423809029,38.454291519497,"힐링, 호캉스"
12668,홍길동우드랜드,126.868468996849,35.3387940887882,"축제, 관광"
12669,금원산휴양림,127.796092571953,35.7301067939968,"축제, 관광"
12670,담터계곡,127.202282299098,38.1541143661675,액티비티
12671,도덕폭포,126.925162245403,35.4858451927846,액티비티
12672,백운폭포,128.415693626319,38.1209442932509,액티비티
12673,선암사계곡,127.345995615748,34.9914635755329,액티비티
12674,수옥폭포,128.028667242388,36.8067942029297,액티비티
12675,화천인공폭포,127.711024280039,38.1021061274837,액티비티
12676,천폭포,128.666413607599,37.7818735686158,액티비티
12677,인천향교,126.686966504613,37.4394036565007,"축제, 관광"
12678,괴산향교,127.788828118244,36.8154393022019,"축제, 관광"
12679,광양향교,127.588090968535,34.9825894755071,"축제, 관광"
12680,해미향교,126.550265861607,36.721064486202,"축제, 관광"
12681,통영케이블카,128.425131880562,34.8266641881092,"힐링, 호캉스"
12682,김삿갓유원지,128.601811432829,37.0800225724938,액티비티
12683,해변랜드,129.087440879723,37.5942740707669,액티비티
12684,섬진강기차마을,127.307920191604,35.2781595420323,"축제, 관광"
12685,노일강변,127.762131594715,37.6774829976334,"힐링, 호캉스"
12686,진주남강유등축제,128.079778121355,35.1890937080422,"축제, 관광"
12687,가천해변,127.896057717546,34.7261005808421,"힐링, 호캉스"
12688,종달리체험어장,126.910055596999,33.4962518584921,"힐링, 호캉스"
12689,한밭관광농원,127.184052290895,36.2370659026803,액티비티
12690,마갑사,128.158289266602,36.4821254961579,"힐링, 호캉스"
12691,삼보사,128.919599919362,36.5239372084567,"힐링, 호캉스"
12692,옥정사,129.366642047368,37.0701657615321,"힐링, 호캉스"
12693,계원사,127.798525462265,37.7549843724896,"힐링, 호캉스"
12694,덕원서원,128.319296252128,35.5855740373477,"축제, 관광"
12695,E동물교육농장,126.493494406962,36.9879699202699,액티비티
12696,법성사,128.280281465736,35.9193189027174,"힐링, 호캉스"
