,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship_beforesplit,relationship1,relationship2,relationship3,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
52,2019.0,31190,1,0,0,3.0,0.0,65200.0,,4.0,1,1,8,11,"1,5",6,"2,1,10",3,3.0,,,1.0,,,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,6,,,2,1,10,,,,,,,,,,,,,,
53,2019.0,32030,1,1,9,5.0,0.0,95000.0,,4.0,2,2,8,11,"1,2,6,17",6,"14,1,3",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,32030,,,,,,,,,,,6,,,14,1,3,9.0,,,,,,,,,,,,,
54,2019.0,32350,1,1,3,6.0,0.0,243000.0,,4.0,1,5,3,11,3,1,2,3,3.0,,,,,1.0,,,,,,,,,,,,,,32350,,,,,,,,,,,1,,,2,,,3.0,,,,,,,,,,,,,
55,2019.0,32010,1,0,0,5.0,0.0,20000.0,,4.0,1,7,3,11,1,"2,5","2,1",3,3.0,,,1.0,,,,,,,,,,,,,,,,32010,,,,,,,,,,,2,5,,2,1,,,,,,,,,,,,,,,
56,2019.0,"31130,35010",2,"0,1",4,2.0,0.0,338500.0,,4.0,2,3,3,11,6,"5,6,2","1,14,5",1,1.0,,,,,,,,1.0,,,,,,,,,,,31130,35010.0,,,,,,,,,,5,6,2,1,14,5,0.0,4.0,,,,,,,,,,,,
57,2019.0,23310,1,1,6,3.0,0.0,117000.0,,4.0,2,7,3,11,1,1,"5,12",3,3.0,,,1.0,,,,,,,,,,,,,,,,23310,,,,,,,,,,,1,,,5,12,,6.0,,,,,,,,,,,,,
58,2019.0,"23310,34370",2,"0,1",5,12.0,0.0,71500.0,,4.0,1,6,9,11,"1,2,6",1,"3,10,9",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,23310,34370.0,,,,,,,,,,1,,,3,10,9,0.0,5.0,,,,,,,,,,,,
59,2019.0,31370,1,1,3,3.0,1.0,165000.0,,4.0,2,3,9,11,"1,2,6",1,"8,4,2",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,8,4,2,3.0,,,,,,,,,,,,,
60,2019.0,39020,1,1,9,3.0,0.0,254990.0,,5.0,1,3,9,11,"1,2,6","3,8","9,12,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,39020,,,,,,,,,,,3,8,,9,12,1,9.0,,,,,,,,,,,,,
61,2019.0,23320,1,0,0,5.0,0.0,90000.0,,4.0,1,5,9,11,"2,6","1,4","2,4,3","1,3",1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,23320,,,,,,,,,,,1,4,,2,4,3,,,,,,,,,,,,,,
62,2019.0,32010,1,1,14,3.0,0.0,88500.0,,4.0,2,2,9,11,"1,4,17","6,10","4,14,7",3,3.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,32010,,,,,,,,,,,6,10,,4,14,7,14.0,,,,,,,,,,,,,
63,2019.0,36020,1,1,1,3.0,0.0,244020.0,,4.0,2,4,9,11,"2,3,6,9",1,"1,8,10",1,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,36020,,,,,,,,,,,1,,,1,8,10,1.0,,,,,,,,,,,,,
64,2019.0,31130,1,1,11,4.0,2.0,200000.0,,4.0,1,4,9,11,"1,6",1,"4,3,10",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,31130,,,,,,,,,,,1,,,4,3,10,11.0,,,,,,,,,,,,,
65,2019.0,31380,1,0,0,7.0,0.0,89500.0,,4.0,2,5,9,11,"1,2,6",1,"4,10,9","1,3",1.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,31380,,,,,,,,,,,1,,,4,10,9,,,,,,,,,,,,,,
66,2019.0,"23040,23310",2,"1,1",3,3.0,0.0,80010.0,,4.0,1,1,4,11,"1,6,11","5,6,2","2,3,14",3,3.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,23040,23310.0,,,,,,,,,,5,6,2,2,3,14,3.0,3.0,,,,,,,,,,,,
67,2019.0,31380,1,2,6,3.0,1.0,148020.0,,4.0,2,4,10,11,"1,6",1,"4,2,1",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,31380,,,,,,,,,,,1,,,4,2,1,6.0,6.0,,,,,,,,,,,,
68,2019.0,32310,1,1,10,3.0,0.0,219390.0,,4.0,2,2,10,11,"1,6",1,"1,2,5",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,32310,,,,,,,,,,,1,,,1,2,5,10.0,,,,,,,,,,,,,
69,2019.0,21010,1,0,0,4.0,0.0,109000.0,,4.0,2,6,10,11,"1,2","2,10","5,2,11",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,21010,,,,,,,,,,,2,10,,5,2,11,,,,,,,,,,,,,,
70,2019.0,"31250,31280",2,"0,2",1,4.0,2.0,358000.0,,4.0,2,3,10,11,"4,6,11",1,"4,1,5",1,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,31250,31280.0,,,,,,,,,,1,,,4,1,5,0.0,1.0,1.0,,,,,,,,,,,
71,2019.0,"36020,32050",2,"1,1",2,1.0,,185000.0,,4.0,1,5,10,11,"1,2",1,"4,1,5",,,,,1.0,1.0,,,,,,,,,,,,,,,36020,32050.0,,,,,,,,,,1,,,4,1,5,2.0,2.0,,,,,,,,,,,,
72,2019.0,32030,1,1,3,4.0,0.0,506000.0,,4.0,2,5,10,11,"1,2,6,11",1,"14,4,5",1,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,32030,,,,,,,,,,,1,,,14,4,5,3.0,,,,,,,,,,,,,
73,2019.0,31370,1,0,0,3.0,1.0,113980.0,,4.0,2,3,11,11,"1,2",1,"2,5,1",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31370,,,,,,,,,,,1,,,2,5,1,,,,,,,,,,,,,,
74,2019.0,"31220,22020",2,"0,1",1,3.0,1.0,224970.0,,5.0,2,5,11,11,"1,15",1,"4,2,1",1,1.0,,,1.0,,,,,,,,,,,,,1.0,,,31220,22020.0,,,,,,,,,,1,,,4,2,1,0.0,1.0,,,,,,,,,,,,
75,2019.0,35380,1,1,3,4.0,0.0,341000.0,,4.0,1,5,11,11,"1,2,11",1,"2,5,11",1,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,35380,,,,,,,,,,,1,,,2,5,11,3.0,,,,,,,,,,,,,
76,2019.0,32060,1,1,3,3.0,1.0,400970.0,,5.0,2,3,5,11,"1,2,6",1,"1,2,4",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,1,2,4,3.0,,,,,,,,,,,,,
77,2019.0,32340,1,2,3,4.0,1.0,142000.0,,4.0,1,1,5,11,1,1,"1,2,11",1,1.0,,,1.0,,,,,,,,,,,,,,,,32340,,,,,,,,,,,1,,,1,2,11,3.0,3.0,,,,,,,,,,,,
78,2019.0,37420,1,2,3,3.0,0.0,244980.0,,5.0,2,5,5,11,7,"2,10","4,5,2",1,1.0,,,,,,,,,1.0,,,,,,,,,,37420,,,,,,,,,,,2,10,,4,5,2,3.0,3.0,,,,,,,,,,,,
79,2019.0,32010,1,1,3,2.0,0.0,226000.0,,4.0,1,3,5,11,"1,2,3,6","2,5","9,4,5",3,3.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,32010,,,,,,,,,,,2,5,,9,4,5,3.0,,,,,,,,,,,,,
81,2019.0,32010,1,1,11,3.0,1.0,259990.0,,5.0,2,3,6,11,"2,6,9",1,"4,2,1",1,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,32010,,,,,,,,,,,1,,,4,2,1,11.0,,,,,,,,,,,,,
82,2019.0,32060,1,2,7,3.0,0.0,484020.0,,5.0,2,4,6,11,"1,2,4,16",1,"6,1,2",1,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,32060,,,,,,,,,,,1,,,6,1,2,7.0,7.0,,,,,,,,,,,,
83,2019.0,36020,1,1,3,4.0,0.0,526000.0,,5.0,1,5,6,11,"1,2,6,15",1,"1,2,8","1,3",1.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,36020,,,,,,,,,,,1,,,1,2,8,3.0,,,,,,,,,,,,,
84,2019.0,32010,1,0,0,3.0,1.0,330990.0,,5.0,1,3,6,11,"3,6","1,4","2,1",1,1.0,,,,,1.0,,,1.0,,,,,,,,,,,32010,,,,,,,,,,,1,4,,2,1,,,,,,,,,,,,,,,
85,2019.0,33380,1,1,3,3.0,1.0,395020.0,,4.0,1,4,6,11,"1,2,4,7",1,"4,1,2",1,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,33380,,,,,,,,,,,1,,,4,1,2,3.0,,,,,,,,,,,,,
87,2019.0,34380,1,1,3,5.0,0.0,401000.0,,4.0,2,6,12,11,"1,2,6",1,"1,2,8",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,1,2,8,3.0,,,,,,,,,,,,,
88,2019.0,"34380,34080",2,2,3,3.0,1.0,453990.0,,5.0,2,4,12,11,"1,2,6",1,"2,1,4",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34380,34080.0,,,,,,,,,,1,,,2,1,4,3.0,3.0,,,,,,,,,,,,
89,2019.0,32310,1,1,3,4.0,0.0,135000.0,,5.0,1,1,12,11,3,"2,7",4,3,3.0,,,,,1.0,,,,,,,,,,,,,,32310,,,,,,,,,,,2,7,,4,,,3.0,,,,,,,,,,,,,
90,2019.0,39020,1,2,3,2.0,0.0,830000.0,,5.0,1,3,12,11,"1,6","3,8","2,14",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,39020,,,,,,,,,,,3,8,,2,14,,3.0,3.0,,,,,,,,,,,,
91,2019.0,32030,1,2,3,6.0,2.0,402000.0,,5.0,2,3,12,11,"1,2,6",1,"2,1","1,2",1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,2,1,,3.0,3.0,,,,,,,,,,,,
92,2019.0,"31230,21100",2,"0,1",3,2.0,0.0,480000.0,,4.0,1,5,12,11,"1,6",1,2,1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,31230,21100.0,,,,,,,,,,1,,,2,,,0.0,3.0,,,,,,,,,,,,
93,2019.0,32070,1,2,3,6.0,2.0,305000.0,,4.0,2,3,7,11,"1,2,6",1,"2,8,1","1,2",1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,32070,,,,,,,,,,,1,,,2,8,1,3.0,3.0,,,,,,,,,,,,
94,2019.0,34030,1,1,3,4.0,0.0,150000.0,,5.0,1,1,7,11,11,1,"10,14",3,3.0,,,,,,,,,,,,,1.0,,,,,,34030,,,,,,,,,,,1,,,10,14,,3.0,,,,,,,,,,,,,
95,2019.0,35380,1,1,2,25.0,0.0,170000.0,,4.0,1,5,7,11,"1,2,6",6,"1,8",5,5.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,35380,,,,,,,,,,,6,,,1,8,,2.0,,,,,,,,,,,,,
96,2019.0,32390,1,1,11,4.0,0.0,398000.0,,4.0,1,3,7,11,"1,2",1,2,"1,2",1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,32390,,,,,,,,,,,1,,,2,,,11.0,,,,,,,,,,,,,
97,2019.0,34380,1,2,3,4.0,0.0,285000.0,,5.0,2,6,7,11,"1,2,6",1,"6,2,1",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,6,2,1,3.0,3.0,,,,,,,,,,,,
98,2019.0,32030,1,2,3,3.0,0.0,482010.0,,5.0,1,4,7,11,"1,2,4,6",1,"2,4,1",1,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,2,4,1,3.0,3.0,,,,,,,,,,,,
99,2019.0,34030,1,1,3,4.0,0.0,249000.0,,5.0,2,2,7,11,"1,2,6,11",1,"4,2,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,34030,,,,,,,,,,,1,,,4,2,1,3.0,,,,,,,,,,,,,
100,2019.0,32030,1,2,4,3.0,1.0,465000.0,,4.0,2,3,8,11,"1,2,6",1,"6,2,1",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,6,2,1,4.0,4.0,,,,,,,,,,,,
101,2019.0,34030,1,2,10,4.0,0.0,155000.0,,4.0,1,1,8,11,"1,6",2,"2,1",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,2,,,2,1,,10.0,10.0,,,,,,,,,,,,
102,2019.0,32060,1,2,4,3.0,0.0,492990.0,,4.0,1,4,8,11,"1,4,6",1,"6,1,2",1,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,6,1,2,4.0,4.0,,,,,,,,,,,,
103,2019.0,35330,1,2,3,6.0,0.0,249980.0,,5.0,2,4,8,11,"1,2,6",1,"8,2","1,2",1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,35330,,,,,,,,,,,1,,,8,2,,3.0,3.0,,,,,,,,,,,,
104,2019.0,32030,1,2,3,4.0,0.0,210000.0,,4.0,2,2,8,11,"1,6",1,"14,2",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,14,2,,3.0,3.0,,,,,,,,,,,,
105,2019.0,34380,1,2,3,6.0,0.0,426000.0,,4.0,2,5,8,11,"1,6",1,"2,8,1","1,2",1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,2,8,1,3.0,3.0,,,,,,,,,,,,
106,2019.0,36030,1,2,12,2.0,0.0,466000.0,,5.0,1,6,9,11,"1,2,4","1,4","5,8,2",1,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,36030,,,,,,,,,,,1,4,,5,8,2,12.0,12.0,,,,,,,,,,,,
107,2019.0,34370,1,1,4,6.0,0.0,370000.0,,4.0,1,4,9,11,"1,2",1,"2,5,14","1,2",1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,34370,,,,,,,,,,,1,,,2,5,14,4.0,,,,,,,,,,,,,
108,2019.0,33380,1,1,2,4.0,0.0,191000.0,,4.0,2,4,3,11,"1,2,4,6",1,"5,4,2",3,3.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,33380,,,,,,,,,,,1,,,5,4,2,2.0,,,,,,,,,,,,,
109,2019.0,31190,1,0,0,2.0,0.0,67000.0,,5.0,2,2,3,11,5,6,4,3,3.0,,,,,,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,6,,,4,,,,,,,,,,,,,,,,
110,2019.0,38350,1,1,2,4.0,0.0,279000.0,,4.0,1,5,3,11,"1,2,6",1,"2,8",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,38350,,,,,,,,,,,1,,,2,8,,2.0,,,,,,,,,,,,,
111,2019.0,32070,1,1,3,2.0,0.0,300000.0,,4.0,2,5,3,11,"1,2,6",1,"2,8,6",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32070,,,,,,,,,,,1,,,2,8,6,3.0,,,,,,,,,,,,,
112,2019.0,34360,1,0,0,32.0,0.0,140000.0,,5.0,1,5,4,11,2,6,"14,8",5,5.0,,,,1.0,,,,,,,,,,,,,,,34360,,,,,,,,,,,6,,,14,8,,,,,,,,,,,,,,,
113,2019.0,31370,1,0,0,2.0,0.0,210000.0,,5.0,1,2,4,11,"1,2,3,6",1,"4,3",3,3.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,4,3,,,,,,,,,,,,,,,
114,2019.0,33380,1,1,4,8.0,0.0,634000.0,,4.0,2,4,4,11,"1,3,6",8,"2,1",3,3.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,33380,,,,,,,,,,,8,,,2,1,,4.0,,,,,,,,,,,,,
115,2019.0,38350,1,1,2,4.0,0.0,232000.0,,4.0,2,5,4,11,"1,2,4",1,"2,1,8",3,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,38350,,,,,,,,,,,1,,,2,1,8,2.0,,,,,,,,,,,,,
116,2019.0,23310,1,0,0,3.0,1.0,183000.0,,5.0,2,3,4,11,"2,4",1,"4,8",1,1.0,,,,1.0,,1.0,,,,,,,,,,,,,23310,,,,,,,,,,,1,,,4,8,,,,,,,,,,,,,,,
117,2019.0,32030,1,3,5,2.0,0.0,360000.0,,5.0,2,7,5,11,"1,2,6","2,10","2,14,4",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,2,10,,2,14,4,5.0,5.0,5.0,,,,,,,,,,,
118,2019.0,23310,1,1,3,3.0,0.0,310020.0,,4.0,1,4,5,11,"1,6,7",1,"2,4",1,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,23310,,,,,,,,,,,1,,,2,4,,3.0,,,,,,,,,,,,,
119,2019.0,31260,1,1,12,3.0,1.0,181000.0,,4.0,1,5,5,11,"1,2,6",1,"1,5,2",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31260,,,,,,,,,,,1,,,1,5,2,12.0,,,,,,,,,,,,,
120,2019.0,"38050,31010",2,"2,0",2,6.0,0.0,300000.0,,5.0,2,5,5,11,"1,2,6",6,"2,1,14",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,38050,31010.0,,,,,,,,,,6,,,2,1,14,2.0,2.0,0.0,,,,,,,,,,,
121,2019.0,37020,1,2,8,4.0,1.0,614010.0,,5.0,2,3,5,11,"1,2,4,6",1,"8,1,2",1,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,8,1,2,8.0,8.0,,,,,,,,,,,,
122,2019.0,"31100,33380",2,"0,1",10,3.0,1.0,300990.0,,5.0,2,4,5,11,"1,2,6",1,"2,4",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31100,33380.0,,,,,,,,,,1,,,2,4,,0.0,10.0,,,,,,,,,,,,
123,2019.0,32010,1,0,0,2.0,0.0,258000.0,,5.0,1,2,5,11,"1,2,3",1,"4,2",3,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,32010,,,,,,,,,,,1,,,4,2,,,,,,,,,,,,,,,
124,2019.0,36420,1,1,10,2.0,0.0,308000.0,,4.0,1,3,6,11,"1,2,6",1,"5,8,2",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,36420,,,,,,,,,,,1,,,5,8,2,10.0,,,,,,,,,,,,,
125,2019.0,"25040,34020",2,2,4,4.0,0.0,296000.0,,3.0,1,7,6,11,1,1,"9,5,3",1,1.0,,,1.0,,,,,,,,,,,,,,,,25040,34020.0,,,,,,,,,,1,,,9,5,3,4.0,4.0,,,,,,,,,,,,
126,2019.0,37020,1,1,10,3.0,1.0,252990.0,,5.0,1,4,6,11,"1,2,4,6",1,"5,1,2",1,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,5,1,2,10.0,,,,,,,,,,,,,
127,2019.0,38090,1,2,2,6.0,0.0,277400.0,,5.0,2,5,6,11,"1,2,6","7,4,2","2,14,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,38090,,,,,,,,,,,7,4,2,2,14,1,2.0,2.0,,,,,,,,,,,,
128,2019.0,23310,1,1,8,3.0,1.0,372990.0,,5.0,2,3,6,11,"2,4,9",1,"4,1,8",1,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,23310,,,,,,,,,,,1,,,4,1,8,8.0,,,,,,,,,,,,,
129,2019.0,36020,1,1,1,3.0,0.0,344990.0,,5.0,2,4,10,11,"1,2,4","2,10","2,8",4,4.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,36020,,,,,,,,,,,2,10,,2,8,,1.0,,,,,,,,,,,,,
130,2019.0,"32310,32040",2,1,3,6.0,0.0,280000.0,,4.0,1,6,10,11,"1,2,4",7,"14,1,2",5,5.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,32310,32040.0,,,,,,,,,,7,,,14,1,2,3.0,,,,,,,,,,,,,
131,2019.0,32060,1,1,1,2.0,0.0,200000.0,,5.0,2,5,10,11,"1,2,6",7,"1,2",4,4.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32060,,,,,,,,,,,7,,,1,2,,1.0,,,,,,,,,,,,,
132,2019.0,34340,1,1,7,4.0,0.0,170000.0,,4.0,1,5,10,11,"1,2,6",1,"6,4,2",4,4.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,34340,,,,,,,,,,,1,,,6,4,2,7.0,,,,,,,,,,,,,
133,2019.0,31370,1,0,0,2.0,0.0,216000.0,,5.0,1,3,10,11,"1,6",1,"1,2",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,1,2,,,,,,,,,,,,,,,
135,2019.0,32060,1,2,3,4.0,0.0,496000.0,,5.0,1,5,7,11,"2,4,6",1,"2,6,12","1,2",1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,2,6,12,3.0,3.0,,,,,,,,,,,,
136,2019.0,21090,1,1,2,2.0,0.0,193000.0,,4.0,1,4,7,11,"1,2",1,1,4,4.0,,,1.0,1.0,,,,,,,,,,,,,,,21090,,,,,,,,,,,1,,,1,,,2.0,,,,,,,,,,,,,
137,2019.0,23010,1,1,3,4.0,0.0,150000.0,,4.0,2,2,7,11,1,1,"4,1",3,3.0,,,1.0,,,,,,,,,,,,,,,,23010,,,,,,,,,,,1,,,4,1,,3.0,,,,,,,,,,,,,
138,2019.0,36480,1,1,2,6.0,0.0,401000.0,,5.0,2,5,7,11,"1,2,6",7,"2,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,36480,,,,,,,,,,,7,,,2,1,,2.0,,,,,,,,,,,,,
139,2019.0,37020,1,1,3,6.0,0.0,488020.0,,4.0,1,5,11,11,"1,4,6",1,"2,1,12","1,2",1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,2,1,12,3.0,,,,,,,,,,,,,
140,2019.0,"21020,21310,21020",3,2,3,6.0,1.0,536010.0,,5.0,1,4,11,11,"1,6",1,"1,2,12","1,2",1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,21020,21310.0,21020.0,,,,,,,,,1,,,1,2,12,3.0,3.0,,,,,,,,,,,,
141,2019.0,32030,1,1,3,4.0,0.0,235000.0,,5.0,2,2,11,11,"1,2,6",1,"1,2,4",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,1,2,4,3.0,,,,,,,,,,,,,
142,2019.0,32060,1,1,3,4.0,0.0,602000.0,,5.0,2,5,11,11,"1,2,4",1,"2,8,6",1,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,32060,,,,,,,,,,,1,,,2,8,6,3.0,,,,,,,,,,,,,
143,2019.0,36030,1,1,3,6.0,2.0,446010.0,,5.0,2,3,11,11,"1,2,6",1,"2,8,1","1,2",1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,36030,,,,,,,,,,,1,,,2,8,1,3.0,,,,,,,,,,,,,
144,2019.0,31370,1,0,0,2.0,0.0,206000.0,,4.0,1,3,11,11,"1,6",1,"4,2",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,4,2,,,,,,,,,,,,,,,
145,2019.0,37020,1,1,3,3.0,0.0,547020.0,,4.0,2,5,1,11,"1,2,4,6","2,10","2,4,11",3,3.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,37020,,,,,,,,,,,2,10,,2,4,11,3.0,,,,,,,,,,,,,
146,2019.0,32310,1,1,3,8.0,0.0,495040.0,,4.0,1,6,1,11,"1,2,6",8,"2,5,9",5,5.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32310,,,,,,,,,,,8,,,2,5,9,3.0,,,,,,,,,,,,,
147,2019.0,31130,1,0,0,3.0,0.0,155000.0,,4.0,2,4,1,11,"1,6,9",1,"8,5,1",3,3.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,31130,,,,,,,,,,,1,,,8,5,1,,,,,,,,,,,,,,
148,2019.0,32380,1,1,11,4.0,0.0,550000.0,,4.0,1,4,1,11,"1,2",1,"4,14,2",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,32380,,,,,,,,,,,1,,,4,14,2,11.0,,,,,,,,,,,,,
149,2019.0,31190,1,0,0,3.0,1.0,210000.0,,4.0,2,1,1,11,5,1,"4,14",1,1.0,,,,,,,1.0,,,,,,,,,,,,31190,,,,,,,,,,,1,,,4,14,,,,,,,,,,,,,,,
150,2019.0,32030,1,1,4,2.0,0.0,612000.0,,4.0,1,1,1,11,"1,4,16",1,"1,4,6",3,3.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,32030,,,,,,,,,,,1,,,1,4,6,4.0,,,,,,,,,,,,,
151,2019.0,32350,1,1,4,4.0,1.0,416000.0,,4.0,1,1,1,11,"1,2,3,7",1,"4,9,10",1,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,32350,,,,,,,,,,,1,,,4,9,10,4.0,,,,,,,,,,,,,
152,2019.0,32410,1,1,2,4.0,0.0,580000.0,,4.0,1,5,1,11,"1,3,6",1,"9,1,5",3,3.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,32410,,,,,,,,,,,1,,,9,1,5,2.0,,,,,,,,,,,,,
153,2019.0,21090,1,1,3,3.0,0.0,369980.0,,4.0,1,2,1,11,"1,2,9","5,10,2","11,1,2",3,3.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,21090,,,,,,,,,,,5,10,2,11,1,2,3.0,,,,,,,,,,,,,
154,2019.0,"36020,23070",2,"1,0",9,4.0,0.0,608000.0,,4.0,2,5,1,11,"1,2,8",1,"1,2,8",3,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,36020,23070.0,,,,,,,,,,1,,,1,2,8,9.0,0.0,,,,,,,,,,,,
155,2019.0,32020,1,1,3,3.0,0.0,345030.0,,4.0,2,1,1,11,"3,6,7",1,"6,5,2",1,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,32020,,,,,,,,,,,1,,,6,5,2,3.0,,,,,,,,,,,,,
156,2019.0,31380,1,1,3,4.0,0.0,246000.0,,4.0,2,3,1,11,"1,2,5",1,"2,1,11",3,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,31380,,,,,,,,,,,1,,,2,1,11,3.0,,,,,,,,,,,,,
157,2019.0,"25040,32060",2,"0,1",3,2.0,0.0,450000.0,,5.0,2,3,2,11,"1,2,6",1,"1,2,6",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,25040,32060.0,,,,,,,,,,1,,,1,2,6,0.0,3.0,,,,,,,,,,,,
