,year,sex,age,age,month,living_area,satisfied,cost_total_trip,number_of_children,number_of_ppl,A6_1,A6_2,A6_3,A6_4,A6_5,A6_6,A6_7,A6_8,A6_9,A6_10,A6_11,A6_12,A6_13,A6_14,D_TRA1_SMONTH,D_TRA2_SMONTH,D_TRA3_SMONTH,D_TRA4_SMONTH,D_TRA5_SMONTH,D_TRA6_SMONTH,D_TRA7_SMONTH,D_TRA8_SMONTH,D_TRA1_1_SPOT1,D_TRA1_1_SPOT2,D_TRA1_1_SPOT3,D_TRA1_1_SPOT4,D_TRA1_1_SPOT5,D_TRA1_1_SPOT6,D_TRA1_1_SPOT7,D_TRA1_1_SPOT8,D_TRA1_1_SPOT9,D_TRA1_1_SPOT10,D_TRA2_1_SPOT1,D_TRA2_1_SPOT2,D_TRA2_1_SPOT3,D_TRA2_1_SPOT4,D_TRA2_1_SPOT5,D_TRA2_1_SPOT6,D_TRA2_1_SPOT7,D_TRA2_1_SPOT8,D_TRA2_1_SPOT9,D_TRA2_1_SPOT10,D_TRA3_1_SPOT1,D_TRA3_1_SPOT2,D_TRA3_1_SPOT3,D_TRA3_1_SPOT4,D_TRA3_1_SPOT5,D_TRA3_1_SPOT6,D_TRA3_1_SPOT7,D_TRA3_1_SPOT8,D_TRA3_1_SPOT9,D_TRA3_1_SPOT10,D_TRA4_1_SPOT1,D_TRA4_1_SPOT2,D_TRA4_1_SPOT3,D_TRA4_1_SPOT4,D_TRA4_1_SPOT5,D_TRA4_1_SPOT6,D_TRA4_1_SPOT7,D_TRA4_1_SPOT8,D_TRA4_1_SPOT9,D_TRA4_1_SPOT10,D_TRA5_1_SPOT1,D_TRA5_1_SPOT2,D_TRA5_1_SPOT3,D_TRA5_1_SPOT4,D_TRA5_1_SPOT5,D_TRA5_1_SPOT6,D_TRA5_1_SPOT7,D_TRA5_1_SPOT8,D_TRA5_1_SPOT9,D_TRA5_1_SPOT10,D_TRA6_1_SPOT1,D_TRA6_1_SPOT2,D_TRA6_1_SPOT3,D_TRA6_1_SPOT4,D_TRA6_1_SPOT5,D_TRA6_1_SPOT6,D_TRA6_1_SPOT7,D_TRA6_1_SPOT8,D_TRA6_1_SPOT9,D_TRA6_1_SPOT10,D_TRA7_1_SPOT1,D_TRA7_1_SPOT2,D_TRA7_1_SPOT3,D_TRA7_1_SPOT4,D_TRA7_1_SPOT5,D_TRA7_1_SPOT6,D_TRA7_1_SPOT7,D_TRA7_1_SPOT8,D_TRA7_1_SPOT9,D_TRA7_1_SPOT10,D_TRA8_1_SPOT1,D_TRA8_1_SPOT2,D_TRA8_1_SPOT3,D_TRA8_1_SPOT4,D_TRA8_1_SPOT5,D_TRA8_1_SPOT6,D_TRA8_1_SPOT7,D_TRA8_1_SPOT8,D_TRA8_1_SPOT9,D_TRA8_1_SPOT10,D_TRA1_S_Day,D_TRA2_S_Day,D_TRA3_S_Day,D_TRA4_S_Day,D_TRA5_S_Day,D_TRA6_S_Day,D_TRA7_S_Day,D_TRA8_S_Day,target_area,no_of_place,month,sleepnights,accommodation,target_beforesplit,transportation,reason,relationship_beforesplit
13756,2019.0,1,5,5,7,35,4.0,250000.0,0.0,3.0,,2.0,,,,,,,,,,,,,7.0,7.0,,,,,,,33320.0,,,,,,,,,,34330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,"33320,34330",2,,"1,1",2,"1,2",1,"2,1,8",4
13757,2019.0,1,5,5,7,35,4.0,138000.0,0.0,4.0,,,,,,,,,,,,,,,7.0,,,,,,,,35340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35340,1,,0,,6,1,2,1
13758,2019.0,2,4,4,8,35,4.0,300000.0,2.0,4.0,,,3.0,,,,,,,,,,,,8.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35380,1,,1,3,"1,6,11",1,"2,11",1
13759,2019.0,2,3,3,8,35,4.0,200010.0,1.0,3.0,,,,,,,,,,,,,,,8.0,,,,,,,,36360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36360,1,,0,,"1,2,11",1,"2,8",1
13760,2019.0,1,4,4,8,35,4.0,380000.0,2.0,4.0,,,,,,,,,,10.0,,,,,8.0,,,,,,,,36460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36460,1,,1,10,"1,2,6",1,"1,2",1
13761,2019.0,2,2,2,8,35,4.0,500000.0,0.0,4.0,,,,,,,,,9.0,,,,,,8.0,,,,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,21090,1,,1,9,"1,2,6,11",8,"2,1",3
13762,2019.0,1,3,3,8,35,3.0,200010.0,1.0,3.0,,,,,,,,,,,,,,,8.0,,,,,,,,36030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36030,1,,0,,"1,2",1,"2,8",1
13763,2019.0,1,2,2,8,35,4.0,300000.0,0.0,2.0,,,,,,,,,,,,,,,8.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36020,1,,0,,"1,2,11",1,"2,1",3
13764,2019.0,1,2,2,1,35,4.0,155000.0,0.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,35020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35020,1,,0,,"2,16",1,"7,8",3
13765,2019.0,1,3,3,1,35,4.0,135000.0,2.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,35330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35330,1,,0,,3,1,1,1
13766,2019.0,2,2,2,1,35,5.0,515000.0,0.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,11020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,11020,1,,0,,"2,8",1,"7,2",3
13767,2019.0,1,4,4,1,35,5.0,150000.0,0.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,35030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35030,1,,0,,"2,8",1,"7,1",1
13768,2019.0,2,3,3,1,35,4.0,287000.0,0.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,35050.0,,,,,,,,,,21150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"35050,21150",2,,"0,0",,"1,6",1,"8,2",1
13769,2019.0,1,2,2,2,35,4.0,90000.0,0.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,36440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36440,1,,0,,"2,4",1,"2,8",1
13770,2019.0,1,3,3,2,35,4.0,60000.0,0.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,35310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35310,1,,0,,6,1,"2,8",3
13771,2019.0,1,5,5,2,35,4.0,55000.0,0.0,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,24050.0,,,,,,,,,,35350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"24050,35350",2,,"0,0",,2,1,"8,4",3
13772,2019.0,2,4,4,2,35,4.0,85000.0,0.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,36420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36420,1,,0,,"2,6",1,8,3
13773,2019.0,2,6,6,9,35,5.0,260000.0,0.0,4.0,,,,,,,,,,,,,,,9.0,9.0,,,,,,,35040.0,,,,,,,,,,34340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,"35040,34340",2,,"1,0",,"1,2",1,"8,5,1",1
13774,2019.0,1,2,2,10,35,5.0,1460010.0,0.0,3.0,1.0,,,,,,,,,,,,,,10.0,,,,,,,,39020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,39020,1,,3,1,"1,2,6,7,17","8,3","2,12",3
13775,2019.0,1,4,4,10,35,5.0,354000.0,1.0,4.0,1.0,,,,,,,,,,,,,,10.0,10.0,,,,,,,38400.0,,,,,,,,,,29010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,"38400,29010",2,,"1,0",1,"2,4,6,11",1,"2,14",1
13776,2019.0,1,6,6,10,35,5.0,346000.0,0.0,2.0,1.0,,,,,,,,,,,,,,10.0,,,,,,,,35020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35020,1,,1,1,"1,2,6,9,11",1,"14,2,5",1
13777,2019.0,2,3,3,3,35,4.0,84200.0,0.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,24020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,24020,1,,0,,"2,9",1,"9,2",3
13778,2019.0,1,3,3,3,35,4.0,98000.0,0.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,34330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,34330,1,,0,,"1,2",1,"2,4",3
13779,2019.0,2,5,5,3,35,4.0,65000.0,0.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,35050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35050,1,,0,,"2,6",1,"4,8",3
13780,2019.0,1,4,4,3,35,4.0,45000.0,0.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,35030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35030,1,,0,,"1,17",1,1,3
13781,2019.0,1,3,3,11,35,5.0,101000.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,24030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,24030,1,,0,,6,1,14,1
13782,2019.0,1,7,7,11,35,5.0,116000.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,36010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36010,1,,0,,"2,6",1,14,1
13783,2019.0,2,3,3,11,35,5.0,130000.0,0.0,5.0,,,,,,,,,,,,,,,11.0,,,,,,,,36360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36360,1,,0,,1,1,14,1
13784,2019.0,2,2,2,4,35,4.0,90000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,35020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35020,1,,0,,1,1,"2,3",3
13785,2019.0,1,3,3,12,35,5.0,81000.0,0.0,3.0,,,,,,,,,,,,,,,12.0,12.0,,,,,,,24020.0,,,,,,,,,,36480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"24020,36480",2,,"0,0",,"1,2,6",1,"1,9,2",4
13786,2019.0,1,2,2,12,35,5.0,41300.0,0.0,2.0,,,,,,,,,,,,,,,12.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,"1,2,6",1,"3,9,2",3
13787,2019.0,2,2,2,12,35,5.0,69000.0,0.0,2.0,,,,,,,,,,,,,,,12.0,,,,,,,,34310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,34310,1,,0,,"1,2,6",1,"3,2,1",3
13788,2019.0,2,4,4,12,35,5.0,42500.0,2.0,4.0,,,,,,,,,,,,,,,12.0,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35040,1,,0,,"2,6",1,"2,8,1",1
13789,2019.0,1,4,4,12,35,5.0,46000.0,0.0,2.0,,,,,,,,,,,,,,,12.0,12.0,,,,,,,36040.0,,,,,,,,,,36450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"36040,36450",2,,"0,0",,"1,2,6",1,"3,14,8",4
13790,2019.0,1,6,6,12,35,5.0,51500.0,0.0,2.0,,,,,,,,,,,,,,,12.0,,,,,,,,35370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35370,1,,0,,"1,2,6",1,"2,8,1",1
13791,2019.0,2,3,3,12,35,5.0,39500.0,2.0,4.0,,,,,,,,,,,,,,,12.0,,,,,,,,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36310,1,,0,,"1,2,5,6",1,"1,11,13",1
13792,2019.0,1,3,3,1,35,4.0,180000.0,1.0,4.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,34030.0,,,,,,,,,,11230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"34030,11230",2,,"0,0",,"1,6",1,"1,8",1
13793,2019.0,1,2,2,1,35,5.0,210000.0,0.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,"1,2,4,6",1,"3,4,2",3
13794,2019.0,1,4,4,1,35,4.0,140000.0,2.0,4.0,,,,,,,,,,,,12.0,,,1.0,,,,,,,,31190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,31190,1,,1,12,"2,5,16,17",1,"1,12",1
13795,2019.0,2,4,4,1,35,5.0,215000.0,2.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,24010.0,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"24010,36310",2,,0,,"1,6",1,14,1
13796,2019.0,2,2,2,1,35,5.0,100000.0,0.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,"1,2,6",1,"1,3,8",1
13797,2019.0,2,3,3,1,35,4.0,110000.0,2.0,4.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,35020.0,,,,,,,,,,24030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"35020,24030",2,,"0,0",,"1,2",1,"8,11,2",1
13798,2019.0,1,3,3,2,35,4.0,354990.0,1.0,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,34010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,34010,1,,0,,2,1,"3,9",1
13799,2019.0,2,5,5,2,35,4.0,191000.0,1.0,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,35370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35370,1,,0,,"1,2",1,"8,2",1
13800,2019.0,2,2,2,2,35,4.0,60000.0,0.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,36330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36330,1,,0,,"1,6",1,"9,4",3
13801,2019.0,2,4,4,2,35,4.0,45000.0,0.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,35310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35310,1,,0,,"2,6",1,"4,8,3",1
13802,2019.0,1,5,5,5,35,5.0,116000.0,0.0,2.0,,,,,,,,,,,,,,,5.0,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35040,1,,0,,"1,2,6",1,"12,10,11",1
13803,2019.0,2,5,5,5,35,5.0,415000.0,0.0,4.0,,,,,,,,,9.0,,,,,,5.0,,,,,,,,21140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,21140,1,,1,9,"1,2,6,8",1,"2,14,1",3
13804,2019.0,2,7,7,5,35,5.0,32500.0,1.0,6.0,,,,,,,,,,,,,,,5.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,"1,2,6",1,"1,11,8",1
13805,2019.0,1,4,4,5,35,4.0,30200.0,0.0,3.0,,,,,,,,,,,,,,,5.0,5.0,,,,,,,35020.0,,,,,,,,,,36440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"35020,36440",2,,"0,0",,"1,2,6",1,"2,4,1",1
13806,2019.0,2,4,4,5,35,5.0,126000.0,0.0,2.0,,,,,,,,,,,,,,,5.0,,,,,,,,24050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,24050,1,,0,,"1,2,6,11,15",1,"3,4,2",1
13807,2019.0,2,4,4,3,35,4.0,103000.0,1.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,36450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36450,1,,0,,"1,2",1,"4,9,3",1
13808,2019.0,1,3,3,3,35,5.0,100000.0,0.0,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,35310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35310,1,,0,,"1,2",1,"1,2",3
13809,2019.0,1,4,4,3,35,5.0,100000.0,0.0,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,35360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35360,1,,0,,"1,2,6",1,"8,2",1
13810,2019.0,2,6,6,3,35,4.0,100000.0,1.0,6.0,,,,,,,,,,,,,,,3.0,,,,,,,,35370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35370,1,,0,,"1,2,6",1,"4,1",1
13811,2019.0,2,6,6,4,35,4.0,72990.0,0.0,3.0,,,,,,,,,,,,,,,4.0,,,,,,,,35310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35310,1,,0,,6,1,"2,1",3
13812,2019.0,2,5,5,4,35,4.0,77000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,2,1,2,3
13813,2019.0,1,5,5,4,35,4.0,190000.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,36480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36480,1,,0,,"2,6","1,4",2,3
13814,2019.0,1,4,4,4,35,4.0,163000.0,0.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,24030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,24030,1,,0,,"1,6",1,"2,4",3
13815,2019.0,1,3,3,4,35,4.0,127600.0,0.0,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36310,1,,0,,6,1,2,3
13816,2019.0,1,7,7,4,35,4.0,198000.0,0.0,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36020,1,,0,,1,1,"2,4",3
13817,2019.0,1,2,2,4,35,5.0,1000050.0,0.0,3.0,1.0,,,,,,,,,,,,,,4.0,,,,,,,,21090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,21090,1,,1,1,6,1,"1,14",1
13818,2019.0,2,2,2,4,35,4.0,85980.0,0.0,3.0,,,,,,,,,,,,,,,4.0,,,,,,,,36420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36420,1,,0,,6,1,"2,14",3
13819,2019.0,2,7,7,4,35,4.0,90000.0,0.0,3.0,,,,,,,,,,,,,,,4.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,1,1,5,3
13820,2019.0,2,4,4,4,35,4.0,84990.0,0.0,3.0,,,,,,,,,,,,,,,4.0,,,,,,,,35360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35360,1,,0,,6,1,"3,11",3
13821,2019.0,1,7,7,5,35,4.0,2580000.0,0.0,4.0,1.0,,,,,,,,,,,,,,5.0,,,,,,,,39020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39020,1,,2,1,"1,2,4,5,8","8,1,3","2,1,14",3
13822,2019.0,1,4,4,5,35,4.0,200000.0,1.0,4.0,,,,,,,,,,,,,,,5.0,,,,,,,,34010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,34010,1,,0,,"1,2",1,"13,9,2",1
13823,2019.0,2,2,2,5,35,5.0,455000.0,0.0,5.0,,,,,,,,,9.0,,,,,,5.0,,,,,,,,39020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,39020,1,,2,9,"1,5","8,3,6","1,14,5",3
