,year,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,no_of_place,sleepnights_1,sleepnights_2,sleepnights_3,sleepnights_4,sleepnights_5,sleepnights_6,sleepnights_7,sleepnights_8,accommodation_1,accommodation_2,accommodation_3,number_of_ppl,number_of_children,cost_total_trip,satisfied,sex,age,month,living_area,transportation1,transportation2,transportation3,reason1,reason2,reason3,relationship1,relationship2,relationship3,target
4453,2020,23050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,60000,4,1,53,12,9,1,0,0,5,2,0,1,0,0,"힐링,호캉스"
4454,2020,32400,32400,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,4,0,360000,4,1,54,3,9,1,0,0,2,5,0,1,0,0,"힐링,호캉스"
4455,2020,34080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,61000,4,1,28,9,9,1,0,0,2,4,0,3,0,0,"힐링,호캉스"
4456,2020,34310,34310,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,3,0,280002,4,2,47,5,9,1,0,0,4,1,5,1,0,0,"힐링,호캉스"
4457,2020,31380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,90000,4,1,33,5,9,1,0,0,4,2,0,3,0,0,"힐링,호캉스"
4458,2020,37080,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,2,0,220000,4,1,58,10,9,1,0,0,4,2,0,1,0,0,"힐링,호캉스"
4459,2020,31090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,100002,4,1,27,10,9,1,0,0,4,3,0,3,0,0,"힐링,호캉스"
4460,2020,32010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,96000,4,2,38,11,9,1,0,0,4,3,5,1,0,0,"힐링,호캉스"
4461,2020,37020,37020,37020,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,4,0,4,0,590000,4,1,47,1,9,1,0,0,2,4,5,1,0,0,"힐링,호캉스"
4462,2020,32020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,206001,4,2,54,1,9,1,0,0,3,2,0,3,0,0,"힐링,호캉스"
4463,2020,31150,31270,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,10,0,50000,4,1,67,2,9,7,0,0,2,1,0,5,0,0,"힐링,호캉스"
4464,2020,32010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,74000,4,1,53,3,9,1,0,0,4,3,0,1,0,0,"힐링,호캉스"
4465,2020,11100,31120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,40000,4,2,52,6,9,5,2,0,2,14,0,4,0,0,"힐링,호캉스"
4466,2020,23010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,120000,4,2,30,5,9,1,0,0,14,2,0,0,0,0,엑티비티
4467,2020,31220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,184000,5,1,51,3,9,1,0,0,4,5,0,3,0,0,엑티비티
4468,2020,38090,25030,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,12,0,0,2,0,50000,4,1,22,5,9,2,0,0,5,14,0,3,0,0,"식도락,맛집투어"
4469,2020,23080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,10000,4,1,58,12,9,1,0,0,2,0,0,1,0,0,"축제,관광"
4470,2020,31260,31260,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0,0,7,2,400001,3,2,39,6,9,1,0,0,5,6,0,1,2,0,"힐링,호캉스"
4471,2020,31240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,99999,4,2,46,11,9,1,0,0,4,3,8,1,0,0,"식도락,맛집투어"
4472,2020,31150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,70000,3,1,53,11,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4473,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,119000,4,1,43,12,9,1,0,0,1,0,0,1,0,0,"힐링,호캉스"
4474,2020,35320,35320,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,3,1,260001,4,1,40,5,9,1,0,0,2,4,11,1,0,0,"힐링,호캉스"
4475,2020,11190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,80001,4,2,41,6,9,1,0,0,4,1,5,1,0,0,"힐링,호캉스"
4476,2020,32020,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,3,0,190002,4,2,74,7,9,1,0,0,8,1,6,1,0,0,"힐링,호캉스"
4477,2020,31060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,124000,4,1,26,7,9,1,0,0,8,2,0,3,0,0,"힐링,호캉스"
4478,2020,33380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,160000,4,1,54,7,9,1,0,0,1,3,0,1,0,0,"힐링,호캉스"
4479,2020,23010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,46000,4,1,18,9,9,5,2,0,2,0,0,3,0,0,"식도락,맛집투어"
4480,2020,11120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,99999,5,1,54,11,9,1,0,0,1,2,0,3,0,0,"힐링,호캉스"
4481,2020,31160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,40000,4,2,54,4,9,1,0,0,2,1,5,3,0,0,"힐링,호캉스"
4482,2020,11230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,70000,4,1,24,1,9,1,0,0,1,2,14,3,0,0,"축제,관광"
4483,2020,11010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,80000,4,1,25,5,9,5,2,0,9,3,1,3,0,0,"힐링,호캉스"
4484,2020,31380,31380,31380,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,3,0,8,2,1030000,5,2,55,7,9,1,0,0,3,12,14,1,2,0,"힐링,호캉스"
4485,2020,31380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,320000,4,1,40,4,9,1,0,0,3,12,0,1,0,0,"힐링,호캉스"
4486,2020,31350,31350,31350,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,3,0,305001,4,1,30,5,9,2,0,0,5,14,3,3,0,0,"힐링,호캉스"
4487,2020,31380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,150001,5,2,32,2,9,1,0,0,5,8,4,1,0,0,"힐링,호캉스"
4488,2020,32010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,52000,4,1,29,3,9,6,0,0,5,3,14,3,0,0,"힐링,호캉스"
4489,2020,23310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,39000,5,2,73,11,9,1,0,0,3,11,5,1,0,0,"힐링,호캉스"
4490,2020,32030,32020,32020,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,3,0,4,0,670000,5,1,45,6,9,1,0,0,11,14,4,1,0,0,"힐링,호캉스"
4491,2020,11130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,1,20,9,9,5,2,0,5,0,0,3,0,0,"축제,관광"
4492,2020,31050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,10000,4,1,30,9,9,5,2,0,5,0,0,3,0,0,"힐링,호캉스"
4493,2020,35380,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,1,0,150000,5,1,45,9,9,1,0,0,5,0,0,0,0,0,엑티비티
4494,2020,25040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,140000,4,1,41,11,9,2,0,0,9,15,0,0,0,0,"식도락,맛집투어"
4495,2020,32370,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,6,6,0,3,1,260000,4,2,38,9,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4496,2020,31350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,1,75,10,9,1,0,0,1,12,4,1,0,0,"힐링,호캉스"
4497,2020,11240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,150000,4,1,25,12,9,1,0,0,5,1,2,3,0,0,엑티비티
4498,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,2,48,10,9,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
4499,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,1,60,10,9,1,0,0,2,8,0,1,0,0,"힐링,호캉스"
4500,2020,39020,39020,39010,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,12,12,0,7,0,730002,4,1,25,10,9,3,5,0,1,2,0,3,0,0,"힐링,호캉스"
4501,2020,31090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,70000,4,1,39,10,9,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
4502,2020,32390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,440001,5,2,53,6,9,1,0,0,3,0,0,3,0,0,"힐링,호캉스"
4503,2020,31070,31370,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6,0,2,0,320000,5,1,30,6,9,1,0,0,4,0,0,3,0,0,"힐링,호캉스"
4504,2020,31150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,57999,4,1,18,6,9,6,5,2,4,0,0,3,0,0,"힐링,호캉스"
4505,2020,32030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,150000,5,2,34,11,9,1,0,0,2,8,0,1,0,0,"힐링,호캉스"
4506,2020,31040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,59999,3,1,23,11,9,5,2,0,8,0,0,3,0,0,"식도락,맛집투어"
4507,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,33000,4,1,63,11,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4508,2020,33350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,20000,4,2,63,11,9,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
4509,2020,33380,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,200000,5,2,31,7,9,1,0,0,5,0,0,3,0,0,"힐링,호캉스"
4510,2020,31240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,70000,5,1,48,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4511,2020,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,5,1,69,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4512,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50000,5,2,49,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4513,2020,32410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,200000,4,2,51,7,9,1,0,0,14,0,0,1,0,0,"힐링,호캉스"
4514,2020,31040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,30000,5,1,37,7,9,1,0,0,14,0,0,1,0,0,"힐링,호캉스"
4515,2020,32040,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,2,150000,4,1,48,12,9,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
4516,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,55000,4,1,33,12,9,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
4517,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,35000,4,1,51,12,9,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
4518,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,30000,4,2,50,8,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4519,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,1,62,8,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4520,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50000,4,2,49,8,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4521,2020,11190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,40000,4,2,27,8,9,5,2,0,5,0,0,3,0,0,"힐링,호캉스"
4522,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,40000,4,1,50,8,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4523,2020,31220,31090,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0,0,1,0,55000,5,1,35,2,9,1,0,0,11,0,0,0,0,0,엑티비티
4524,2020,31040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33000,4,2,22,9,9,5,2,0,5,0,0,0,0,0,"축제,관광"
4525,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,80000,4,1,52,9,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4526,2020,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,45000,4,2,17,5,9,5,2,0,9,5,10,3,0,0,엑티비티
4527,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,60000,4,1,70,6,9,6,0,0,5,0,0,1,0,0,"힐링,호캉스"
4528,2020,31380,31380,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,3,1,489999,5,1,38,6,9,1,0,0,3,5,0,1,0,0,"힐링,호캉스"
4529,2020,23040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,80000,4,1,77,7,9,5,2,0,5,0,0,3,0,0,"힐링,호캉스"
4530,2020,31240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,110002,5,2,43,7,9,1,0,0,13,0,0,1,0,0,"힐링,호캉스"
4531,2020,32060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,180000,5,1,32,7,9,1,0,0,1,0,0,3,0,0,"힐링,호캉스"
4532,2020,11010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000,5,2,24,7,9,5,2,0,5,0,0,0,0,0,"힐링,호캉스"
4533,2020,34040,34040,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,12,0,0,4,2,100000,5,1,44,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4534,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,90000,4,1,21,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4535,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,2,32,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4536,2020,33030,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,2,0,105000,4,2,58,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4537,2020,31040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,63000,4,1,53,8,9,1,0,0,12,4,0,1,0,0,"힐링,호캉스"
4538,2020,32310,32020,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,4,0,260000,4,2,60,8,9,1,0,0,2,5,12,1,0,0,"힐링,호캉스"
4539,2020,31130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,80000,4,1,46,12,9,1,0,0,1,0,0,1,0,0,"힐링,호캉스"
4540,2020,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,99999,4,2,42,7,9,1,0,0,14,0,0,1,0,0,엑티비티
4541,2020,31250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,77496,4,1,36,8,9,1,0,0,1,14,0,1,0,0,엑티비티
4542,2020,31280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,60000,4,2,52,8,9,1,0,0,1,14,0,3,0,0,"힐링,호캉스"
4543,2020,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,85000,4,2,26,9,9,1,0,0,2,11,0,3,0,0,엑티비티
4544,2020,11240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,263000,4,1,45,5,9,1,0,0,8,11,2,1,0,0,엑티비티
4545,2020,37390,32030,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,12,12,0,3,0,380001,5,2,52,5,9,1,0,0,12,0,0,1,0,0,"힐링,호캉스"
4546,2020,31250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,151002,5,2,49,5,9,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
4547,2020,11020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,88000,4,1,42,4,9,5,2,0,8,0,0,3,0,0,"식도락,맛집투어"
4548,2020,31010,31240,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0,0,3,0,100002,4,1,60,4,9,1,0,0,5,3,0,1,0,0,"힐링,호캉스"
4549,2020,32030,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,310000,4,2,22,8,9,1,0,0,14,0,0,3,0,0,"힐링,호캉스"
4550,2020,34380,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,5,2,290000,4,1,40,8,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4551,2020,31270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,58000,4,1,26,8,9,1,0,0,4,11,0,3,0,0,"힐링,호캉스"
4552,2020,31010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,80000,4,1,59,1,9,1,0,0,3,11,0,1,0,0,"힐링,호캉스"
4553,2020,11170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,115000,3,1,45,1,9,1,0,0,8,0,0,1,0,0,"식도락,맛집투어"
4554,2020,11030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50000,4,2,70,9,9,1,0,0,11,3,0,1,0,0,"힐링,호캉스"
4555,2020,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,180000,4,1,40,2,9,1,0,0,3,11,0,1,0,0,"힐링,호캉스"
4556,2020,36010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,350000,5,2,26,4,9,1,0,0,14,5,0,1,0,0,"힐링,호캉스"
4557,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,75003,5,2,47,5,9,1,0,0,5,0,0,3,0,0,"힐링,호캉스"
4558,2020,31270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,63000,4,2,36,12,9,1,0,0,8,11,0,1,0,0,"힐링,호캉스"
4559,2020,35020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,215000,4,2,41,6,9,1,0,0,5,11,0,1,0,0,"힐링,호캉스"
4560,2020,37030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,100000,4,1,29,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4561,2020,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,150000,4,1,49,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4562,2020,31020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,100000,5,1,23,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4563,2020,34380,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,170000,5,2,48,8,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4564,2020,23310,23310,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,3,0,215001,4,1,53,9,9,1,0,0,11,1,0,1,0,0,"힐링,호캉스"
4565,2020,31010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,78001,4,1,39,10,9,1,0,0,11,3,0,0,0,0,"힐링,호캉스"
4566,2020,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,275004,4,1,39,1,9,1,0,0,3,0,0,1,0,0,"힐링,호캉스"
4567,2020,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,106000,4,1,44,1,9,1,0,0,3,11,0,1,0,0,"힐링,호캉스"
4568,2020,21090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,490000,4,2,33,2,9,2,0,0,2,0,0,3,0,0,"힐링,호캉스"
4569,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,70000,5,2,58,2,9,1,0,0,11,4,5,1,0,0,"힐링,호캉스"
4570,2020,31090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,76000,5,1,59,2,9,1,0,0,2,5,0,1,0,0,"힐링,호캉스"
4571,2020,11210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,22000,4,1,64,5,9,1,0,0,5,11,0,3,0,0,"힐링,호캉스"
4572,2020,11020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,135000,5,1,47,5,9,1,0,0,5,0,0,1,0,0,"축제,관광"
4573,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,30000,4,2,32,5,9,1,0,0,3,4,0,3,0,0,"힐링,호캉스"
4574,2020,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,30000,4,1,46,5,9,1,0,0,11,0,0,3,0,0,"힐링,호캉스"
4575,2020,31020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,30000,4,2,37,3,9,1,0,0,3,0,0,1,0,0,"힐링,호캉스"
4576,2020,31220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,65000,4,1,59,3,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4577,2020,11010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,45000,4,1,56,6,9,1,0,0,11,3,0,1,0,0,"식도락,맛집투어"
4578,2020,11020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,27000,4,1,17,6,9,1,2,0,5,3,0,3,0,0,"축제,관광"
4579,2020,35010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,2,0,120000,4,1,70,6,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4580,2020,35020,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,4,1,210000,5,2,19,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4581,2020,31010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,30000,4,2,68,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4582,2020,34010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,43000,4,1,65,7,9,1,0,0,1,3,0,1,0,0,"힐링,호캉스"
4583,2020,31010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,50000,4,2,33,7,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4584,2020,11010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,460000,5,2,53,8,9,1,0,0,5,0,0,1,0,0,"축제,관광"
4585,2020,32400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,55000,5,1,57,8,9,1,0,0,5,0,0,7,0,0,"힐링,호캉스"
4586,2020,31020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,34999,4,1,41,2,9,1,0,0,11,0,0,1,0,0,"힐링,호캉스"
4587,2020,31010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,45000,4,2,80,3,9,1,0,0,9,0,0,1,0,0,"힐링,호캉스"
4588,2020,38110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,230000,4,2,66,3,9,1,0,0,1,9,0,1,0,0,"힐링,호캉스"
4589,2020,32030,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,0,370000,5,2,48,6,9,1,0,0,12,5,0,1,0,0,"힐링,호캉스"
4590,2020,31010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,5,1,32,6,9,1,0,0,14,0,0,1,0,0,"힐링,호캉스"
4591,2020,31010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,45000,4,2,29,6,9,1,0,0,3,14,0,3,0,0,"힐링,호캉스"
